envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
76	372000	612000	492000	132000	612000	12000	
77	369000	609000	489000	129000	609000	9000	
78	366000	606000	486000	126000	606000	6000	
79	387000	603000	603000	123000	603000	3000	
80	384000	6e+05	6e+05	120000	6e+05	0	
81	381000	597000	597000	117000	597000	-3000	
82	378000	594000	594000	114000	594000	-6000	
83	399000	591000	591000	231000	591000	-9000	
84	420000	708000	588000	228000	588000	-12000	
85	417000	705000	585000	225000	585000	-15000	
86	438000	702000	582000	222000	582000	102000	
87	459000	699000	579000	219000	699000	99000	
88	480000	696000	576000	216000	696000	216000	
89	477000	693000	573000	213000	693000	213000	
90	474000	690000	570000	210000	690000	210000	
91	495000	687000	567000	327000	687000	207000	
92	516000	684000	684000	324000	684000	204000	
93	513000	681000	681000	321000	681000	201000	
94	510000	678000	678000	318000	678000	198000	
95	507000	675000	675000	315000	675000	195000	
96	504000	672000	672000	312000	672000	192000	
97	501000	669000	669000	309000	669000	189000	
98	546000	666000	666000	426000	666000	306000	
99	543000	663000	663000	423000	663000	303000	
100	540000	660000	660000	420000	660000	3e+05	
101	561000	777000	657000	417000	657000	297000	
102	582000	774000	654000	414000	654000	414000	
103	579000	771000	651000	411000	651000	411000	
104	576000	768000	648000	408000	648000	408000	
105	597000	885000	645000	405000	645000	405000	
106	594000	882000	642000	402000	642000	402000	
107	591000	879000	639000	399000	639000	399000	
108	588000	876000	636000	396000	636000	396000	
109	609000	873000	633000	513000	633000	393000	
110	606000	870000	630000	510000	630000	390000	
111	651000	867000	747000	507000	627000	507000	
112	648000	864000	744000	504000	624000	504000	
113	645000	861000	741000	501000	621000	501000	
114	666000	978000	738000	498000	618000	498000	
115	687000	975000	735000	615000	615000	495000	
116	708000	972000	732000	732000	612000	492000	
117	705000	969000	729000	729000	609000	489000	
118	702000	966000	726000	726000	606000	486000	
119	699000	963000	723000	723000	603000	483000	
120	696000	960000	720000	720000	6e+05	480000	
121	693000	957000	717000	717000	597000	477000	
122	690000	954000	714000	714000	594000	474000	
123	687000	951000	711000	711000	591000	471000	
124	708000	948000	708000	708000	588000	588000	
125	753000	945000	705000	825000	705000	585000	
126	774000	942000	702000	942000	702000	582000	
127	771000	939000	699000	939000	699000	579000	
128	792000	1056000	696000	936000	696000	576000	
129	789000	1053000	693000	933000	693000	573000	
130	810000	1050000	690000	930000	690000	690000	
131	807000	1047000	687000	927000	687000	687000	
132	804000	1044000	684000	924000	684000	684000	
133	801000	1041000	681000	921000	681000	681000	
134	798000	1038000	678000	918000	678000	678000	
135	795000	1035000	675000	915000	675000	675000	
136	816000	1032000	672000	912000	672000	792000	
137	813000	1029000	669000	909000	669000	789000	
138	834000	1026000	666000	906000	666000	906000	
139	831000	1023000	663000	903000	663000	903000	
140	852000	1020000	660000	1020000	660000	9e+05	
141	873000	1017000	657000	1137000	657000	897000	
142	894000	1014000	654000	1134000	774000	894000	
143	891000	1011000	651000	1131000	771000	891000	
144	888000	1008000	648000	1128000	768000	888000	
145	933000	1005000	645000	1245000	885000	885000	
146	954000	1002000	762000	1242000	882000	882000	
147	975000	999000	759000	1239000	999000	879000	
148	972000	996000	756000	1236000	996000	876000	
149	993000	993000	873000	1233000	993000	873000	
150	990000	990000	870000	1230000	990000	870000	
151	987000	987000	867000	1227000	987000	867000	
152	984000	984000	864000	1224000	984000	864000	
153	1005000	981000	861000	1221000	981000	981000	
154	1026000	978000	858000	1218000	978000	1098000	
155	1023000	975000	855000	1215000	975000	1095000	
156	1044000	972000	852000	1332000	972000	1092000	
157	1065000	969000	969000	1329000	969000	1089000	
158	1086000	966000	966000	1326000	1086000	1086000	
159	1083000	963000	963000	1323000	1083000	1083000	
160	1104000	960000	1080000	1320000	1080000	1080000	
161	1125000	957000	1077000	1317000	1197000	1077000	
162	1170000	954000	1194000	1434000	1194000	1074000	
163	1167000	951000	1191000	1431000	1191000	1071000	
164	1164000	948000	1188000	1428000	1188000	1068000	
165	1161000	945000	1185000	1425000	1185000	1065000	
166	1182000	942000	1302000	1422000	1182000	1062000	
167	1179000	939000	1299000	1419000	1179000	1059000	
168	1176000	936000	1296000	1416000	1176000	1056000	
169	1173000	933000	1293000	1413000	1173000	1053000	
170	1194000	930000	1410000	1410000	1170000	1050000	
171	1215000	927000	1407000	1527000	1167000	1047000	
172	1236000	924000	1404000	1644000	1164000	1044000	
173	1281000	1041000	1401000	1641000	1161000	1161000	
174	1302000	1038000	1398000	1758000	1158000	1158000	
175	1299000	1035000	1395000	1755000	1155000	1155000	
176	1320000	1032000	1392000	1752000	1152000	1272000	
177	1341000	1029000	1389000	1749000	1269000	1269000	
178	1338000	1026000	1386000	1746000	1266000	1266000	
179	1383000	1023000	1503000	1743000	1263000	1383000	
180	1380000	1020000	1500000	1740000	1260000	1380000	
181	1401000	1017000	1617000	1737000	1257000	1377000	
182	1398000	1014000	1614000	1734000	1254000	1374000	
183	1395000	1011000	1611000	1731000	1251000	1371000	
184	1392000	1008000	1608000	1728000	1248000	1368000	
185	1413000	1125000	1605000	1725000	1245000	1365000	
186	1410000	1122000	1602000	1722000	1242000	1362000	
187	1455000	1119000	1719000	1719000	1359000	1359000	
188	1500000	1116000	1836000	1836000	1356000	1356000	
189	1521000	1113000	1833000	1833000	1353000	1473000	
190	1518000	1110000	1830000	1830000	1350000	1470000	
191	1515000	1107000	1827000	1827000	1347000	1467000	
192	1512000	1104000	1824000	1824000	1344000	1464000	
193	1557000	1221000	1821000	1821000	1461000	1461000	
194	1554000	1218000	1818000	1818000	1458000	1458000	
195	1551000	1215000	1815000	1815000	1455000	1455000	
196	1548000	1212000	1812000	1812000	1452000	1452000	
197	1545000	1209000	1809000	1809000	1449000	1449000	
198	1590000	1326000	1806000	1926000	1446000	1446000	
199	1611000	1323000	1803000	1923000	1563000	1443000	
200	1608000	1320000	1800000	1920000	1560000	1440000	
201	1605000	1317000	1797000	1917000	1557000	1437000	
202	1650000	1314000	1914000	2034000	1554000	1434000	
203	1671000	1311000	2031000	2031000	1551000	1431000	
204	1668000	1308000	2028000	2028000	1548000	1428000	
205	1713000	1305000	2025000	2145000	1545000	1545000	
206	1734000	1302000	2022000	2142000	1662000	1542000	
207	1779000	1299000	2139000	2259000	1659000	1539000	
208	1776000	1296000	2136000	2256000	1656000	1536000	
209	1821000	1413000	2133000	2253000	1653000	1653000	
210	1818000	1410000	2130000	2250000	1650000	1650000	
211	1839000	1407000	2127000	2247000	1767000	1647000	
212	1860000	1404000	2124000	2244000	1884000	1644000	
213	1857000	1401000	2121000	2241000	1881000	1641000	
214	1854000	1398000	2118000	2238000	1878000	1638000	
215	1875000	1395000	2115000	2235000	1875000	1755000	
216	1872000	1392000	2112000	2232000	1872000	1752000	
217	1869000	1389000	2109000	2229000	1869000	1749000	
218	1890000	1386000	2106000	2346000	1866000	1746000	
219	1911000	1383000	2103000	2343000	1863000	1863000	
220	1932000	1380000	2100000	2340000	1860000	1980000	
221	1929000	1377000	2097000	2337000	1857000	1977000	
222	1926000	1374000	2094000	2334000	1854000	1974000	
223	1947000	1491000	2091000	2331000	1851000	1971000	
224	1968000	1488000	2088000	2328000	1968000	1968000	
225	1965000	1485000	2085000	2325000	1965000	1965000	
226	1962000	1482000	2082000	2322000	1962000	1962000	
227	1983000	1599000	2079000	2319000	1959000	1959000	
228	2004000	1596000	2076000	2316000	1956000	2076000	
229	2073000	1593000	2193000	2433000	2073000	2073000	
230	2070000	1590000	2190000	2430000	2070000	2070000	
231	2091000	1587000	2187000	2427000	2067000	2187000	
232	2088000	1584000	2184000	2424000	2064000	2184000	
233	2109000	1581000	2301000	2421000	2061000	2181000	
234	2106000	1578000	2298000	2418000	2058000	2178000	
235	2103000	1575000	2295000	2415000	2055000	2175000	
236	2100000	1572000	2292000	2412000	2052000	2172000	
237	2121000	1689000	2289000	2409000	2049000	2169000	
238	2118000	1686000	2286000	2406000	2046000	2166000	
239	2187000	1803000	2283000	2523000	2043000	2283000	
240	2184000	1800000	2280000	2520000	2040000	2280000	
241	2205000	1797000	2277000	2517000	2157000	2277000	
242	2226000	1914000	2274000	2514000	2154000	2274000	
243	2247000	1911000	2271000	2631000	2151000	2271000	
244	2244000	1908000	2268000	2628000	2148000	2268000	
245	2265000	1905000	2265000	2625000	2265000	2265000	
246	2286000	1902000	2262000	2742000	2262000	2262000	
247	2307000	2019000	2259000	2739000	2259000	2259000	
248	2304000	2016000	2256000	2736000	2256000	2256000	
249	2301000	2013000	2253000	2733000	2253000	2253000	
250	2322000	2010000	2250000	2730000	2250000	2370000	
251	2343000	2007000	2247000	2727000	2247000	2487000	
252	2340000	2004000	2244000	2724000	2244000	2484000	
253	2361000	2001000	2361000	2721000	2241000	2481000	
254	2406000	1998000	2478000	2718000	2238000	2598000	
255	2451000	1995000	2475000	2835000	2355000	2595000	
256	2496000	1992000	2472000	2952000	2472000	2592000	
257	2493000	1989000	2469000	2949000	2469000	2589000	
258	2514000	1986000	2466000	3066000	2466000	2586000	
259	2535000	1983000	2463000	3063000	2583000	2583000	
260	2556000	1980000	2460000	3060000	2700000	2580000	
261	2553000	1977000	2457000	3057000	2697000	2577000	
262	2574000	1974000	2454000	3174000	2694000	2574000	
263	2571000	1971000	2451000	3171000	2691000	2571000	
264	2592000	1968000	2448000	3168000	2808000	2568000	
265	2613000	1965000	2565000	3165000	2805000	2565000	
266	2610000	1962000	2562000	3162000	2802000	2562000	
267	2631000	2079000	2559000	3159000	2799000	2559000	
268	2652000	2196000	2556000	3156000	2796000	2556000	
269	2697000	2313000	2553000	3153000	2793000	2673000	
270	2694000	2310000	2550000	3150000	2790000	2670000	
271	2715000	2307000	2547000	3147000	2787000	2787000	
272	2712000	2304000	2544000	3144000	2784000	2784000	
273	2733000	2301000	2661000	3141000	2781000	2781000	
274	2730000	2298000	2658000	3138000	2778000	2778000	
275	2751000	2415000	2655000	3135000	2775000	2775000	
276	2772000	2412000	2652000	3252000	2772000	2772000	
277	2769000	2409000	2649000	3249000	2769000	2769000	
278	2790000	2526000	2646000	3246000	2766000	2766000	
279	2787000	2523000	2643000	3243000	2763000	2763000	
280	2784000	2520000	2640000	3240000	2760000	2760000	
281	2829000	2637000	2637000	3237000	2757000	2877000	
282	2874000	2754000	2634000	3234000	2874000	2874000	
283	2871000	2751000	2631000	3231000	2871000	2871000	
284	2868000	2748000	2628000	3228000	2868000	2868000	
285	2865000	2745000	2625000	3225000	2865000	2865000	
286	2934000	2862000	2742000	3222000	2982000	2862000	
287	2931000	2859000	2739000	3219000	2979000	2859000	
288	2976000	2976000	2736000	3216000	3096000	2856000	
289	3021000	2973000	2853000	3213000	3213000	2853000	
290	3018000	2970000	2850000	3210000	3210000	2850000	
291	3015000	2967000	2847000	3207000	3207000	2847000	
292	3036000	2964000	2844000	3204000	3204000	2964000	
293	3033000	2961000	2841000	3201000	3201000	2961000	
294	3078000	3078000	2838000	3318000	3198000	2958000	
295	3099000	3075000	2835000	3315000	3195000	3075000	
296	3120000	3072000	2952000	3312000	3192000	3072000	
297	3117000	3069000	2949000	3309000	3189000	3069000	
298	3114000	3066000	2946000	3306000	3186000	3066000	
299	3111000	3063000	2943000	3303000	3183000	3063000	
300	3132000	3060000	2940000	3300000	3180000	3180000	
301	3153000	3057000	2937000	3417000	3177000	3177000	
302	3150000	3054000	2934000	3414000	3174000	3174000	
303	3147000	3051000	2931000	3411000	3171000	3171000	
304	3144000	3048000	2928000	3408000	3168000	3168000	
305	3189000	3165000	3045000	3405000	3165000	3165000	
306	3186000	3162000	3042000	3402000	3162000	3162000	
307	3183000	3159000	3039000	3399000	3159000	3159000	
308	3180000	3156000	3036000	3396000	3156000	3156000	
309	3225000	3153000	3153000	3393000	3153000	3273000	
310	3222000	3150000	3150000	3390000	3150000	3270000	
311	3243000	3147000	3147000	3387000	3147000	3387000	
312	3240000	3144000	3144000	3384000	3144000	3384000	
313	3237000	3141000	3141000	3381000	3141000	3381000	
314	3282000	3258000	3138000	3378000	3138000	3498000	
315	3327000	3255000	3135000	3495000	3135000	3615000	
316	3348000	3252000	3252000	3492000	3132000	3612000	
317	3393000	3249000	3369000	3489000	3129000	3729000	
318	3414000	3246000	3366000	3486000	3246000	3726000	
319	3435000	3243000	3363000	3483000	3243000	3843000	
320	3456000	3360000	3360000	3480000	3240000	3840000	
321	3477000	3357000	3357000	3477000	3237000	3957000	
322	3522000	3354000	3474000	3594000	3234000	3954000	
323	3543000	3471000	3471000	3591000	3231000	3951000	
324	3564000	3468000	3468000	3588000	3348000	3948000	
325	3561000	3465000	3465000	3585000	3345000	3945000	
326	3558000	3462000	3462000	3582000	3342000	3942000	
327	3555000	3459000	3459000	3579000	3339000	3939000	
328	3576000	3576000	3456000	3576000	3336000	3936000	
329	3573000	3573000	3453000	3573000	3333000	3933000	
330	3594000	3570000	3450000	3570000	3450000	3930000	
331	3591000	3567000	3447000	3567000	3447000	3927000	
332	3588000	3564000	3444000	3564000	3444000	3924000	
333	3609000	3561000	3441000	3681000	3441000	3921000	
334	3630000	3558000	3438000	3798000	3438000	3918000	
335	3627000	3555000	3435000	3795000	3435000	3915000	
336	3624000	3552000	3432000	3792000	3432000	3912000	
337	3621000	3549000	3429000	3789000	3429000	3909000	
338	3618000	3546000	3426000	3786000	3426000	3906000	
339	3639000	3543000	3423000	3903000	3423000	3903000	
340	3684000	3660000	3420000	4020000	3420000	3900000	
341	3681000	3657000	3417000	4017000	3417000	3897000	
342	3678000	3654000	3414000	4014000	3414000	3894000	
343	3675000	3651000	3411000	4011000	3411000	3891000	
344	3720000	3648000	3528000	4128000	3408000	3888000	
345	3741000	3645000	3525000	4245000	3405000	3885000	
346	3738000	3642000	3522000	4242000	3402000	3882000	
347	3807000	3759000	3639000	4239000	3399000	3999000	
348	3804000	3756000	3636000	4236000	3396000	3996000	
349	3801000	3753000	3633000	4233000	3393000	3993000	
350	3798000	3750000	3630000	4230000	3390000	3990000	
351	3819000	3747000	3627000	4347000	3387000	3987000	
352	3816000	3744000	3624000	4344000	3384000	3984000	
353	3813000	3741000	3621000	4341000	3381000	3981000	
354	3810000	3738000	3618000	4338000	3378000	3978000	
355	3807000	3735000	3615000	4335000	3375000	3975000	
356	3804000	3732000	3612000	4332000	3372000	3972000	
357	3849000	3849000	3609000	4449000	3369000	3969000	
358	3846000	3846000	3606000	4446000	3366000	3966000	
359	3867000	3843000	3603000	4443000	3363000	4083000	
360	3864000	3840000	3600000	4440000	3360000	4080000	
361	3909000	3837000	3717000	4437000	3357000	4197000	
362	3906000	3834000	3714000	4434000	3354000	4194000	
363	3903000	3831000	3711000	4431000	3351000	4191000	
364	3900000	3828000	3708000	4428000	3348000	4188000	
365	3921000	3825000	3705000	4425000	3465000	4185000	
366	3918000	3822000	3702000	4422000	3462000	4182000	
367	3915000	3819000	3699000	4419000	3459000	4179000	
368	3912000	3816000	3696000	4416000	3456000	4176000	
369	3909000	3813000	3693000	4413000	3453000	4173000	
370	3906000	3810000	3690000	4410000	3450000	4170000	
371	3903000	3807000	3687000	4407000	3447000	4167000	
372	3900000	3804000	3684000	4404000	3444000	4164000	
373	3897000	3801000	3681000	4401000	3441000	4161000	
374	3894000	3798000	3678000	4398000	3438000	4158000	
375	3891000	3795000	3675000	4395000	3435000	4155000	
376	3888000	3792000	3672000	4392000	3432000	4152000	
377	3885000	3789000	3669000	4389000	3429000	4149000	
378	3906000	3786000	3666000	4386000	3546000	4146000	
379	3927000	3783000	3663000	4383000	3543000	4263000	
380	3972000	3780000	3780000	4380000	3660000	4260000	
381	3969000	3777000	3777000	4377000	3657000	4257000	
382	3990000	3774000	3894000	4374000	3654000	4254000	
383	3987000	3771000	3891000	4371000	3651000	4251000	
384	4008000	3768000	4008000	4368000	3648000	4248000	
385	4029000	3885000	4005000	4365000	3645000	4245000	
386	4050000	3882000	4002000	4362000	3762000	4242000	
387	4047000	3879000	3999000	4359000	3759000	4239000	
388	4044000	3876000	3996000	4356000	3756000	4236000	
389	4065000	3873000	4113000	4353000	3753000	4233000	
390	4062000	3870000	4110000	4350000	3750000	4230000	
391	4107000	3867000	4107000	4347000	3867000	4347000	
392	4104000	3864000	4104000	4344000	3864000	4344000	
393	4101000	3861000	4101000	4341000	3861000	4341000	
394	4122000	3858000	4098000	4338000	3858000	4458000	
395	4143000	3975000	4095000	4335000	3855000	4455000	
396	4140000	3972000	4092000	4332000	3852000	4452000	
397	4209000	3969000	4209000	4329000	3969000	4569000	
398	4230000	3966000	4206000	4326000	4086000	4566000	
399	4251000	4083000	4203000	4323000	4083000	4563000	
400	4272000	4080000	4200000	4320000	4200000	4560000	
401	4269000	4077000	4197000	4317000	4197000	4557000	
402	4266000	4074000	4194000	4314000	4194000	4554000	
403	4263000	4071000	4191000	4311000	4191000	4551000	
404	4284000	4068000	4188000	4308000	4308000	4548000	
405	4281000	4065000	4185000	4305000	4305000	4545000	
406	4326000	4182000	4182000	4302000	4302000	4662000	
407	4347000	4179000	4299000	4299000	4299000	4659000	
408	4344000	4176000	4296000	4296000	4296000	4656000	
409	4389000	4293000	4293000	4293000	4413000	4653000	
410	4410000	4290000	4290000	4290000	4410000	4770000	
411	4407000	4287000	4287000	4287000	4407000	4767000	
412	4404000	4284000	4284000	4284000	4404000	4764000	
413	4425000	4281000	4281000	4281000	4521000	4761000	
414	4422000	4278000	4278000	4278000	4518000	4758000	
415	4443000	4275000	4275000	4275000	4515000	4875000	
416	4464000	4272000	4272000	4272000	4632000	4872000	
417	4485000	4269000	4269000	4269000	4629000	4989000	
418	4506000	4386000	4266000	4266000	4626000	4986000	
419	4503000	4383000	4263000	4263000	4623000	4983000	
420	4524000	4380000	4260000	4380000	4620000	4980000	
421	4569000	4377000	4377000	4497000	4617000	4977000	
422	4638000	4494000	4374000	4614000	4614000	5094000	
423	4683000	4491000	4371000	4731000	4611000	5211000	
424	4680000	4488000	4368000	4728000	4608000	5208000	
425	4677000	4485000	4365000	4725000	4605000	5205000	
426	4698000	4482000	4362000	4722000	4722000	5202000	
427	4719000	4599000	4359000	4719000	4719000	5199000	
428	4716000	4596000	4356000	4716000	4716000	5196000	
429	4737000	4713000	4353000	4713000	4713000	5193000	
430	4758000	4710000	4350000	4830000	4710000	5190000	
431	4779000	4707000	4347000	4827000	4707000	5307000	
432	4776000	4704000	4344000	4824000	4704000	5304000	
433	4821000	4701000	4341000	4941000	4821000	5301000	
434	4818000	4698000	4338000	4938000	4818000	5298000	
435	4815000	4695000	4335000	4935000	4815000	5295000	
436	4812000	4692000	4332000	4932000	4812000	5292000	
437	4857000	4809000	4329000	5049000	4809000	5289000	
438	4878000	4806000	4446000	5046000	4806000	5286000	
439	4899000	4803000	4563000	5043000	4803000	5283000	
440	4920000	4800000	4560000	5040000	4920000	5280000	
441	4917000	4797000	4557000	5037000	4917000	5277000	
442	4914000	4794000	4554000	5034000	4914000	5274000	
443	4911000	4791000	4551000	5031000	4911000	5271000	
444	4908000	4788000	4548000	5028000	4908000	5268000	
445	4905000	4785000	4545000	5025000	4905000	5265000	
446	4902000	4782000	4542000	5022000	4902000	5262000	
447	4899000	4779000	4539000	5019000	4899000	5259000	
448	4920000	4896000	4536000	5016000	4896000	5256000	
449	4917000	4893000	4533000	5013000	4893000	5253000	
450	4938000	4890000	4530000	5010000	4890000	5370000	
451	4983000	5007000	4647000	5007000	4887000	5367000	
452	5004000	5124000	4644000	5004000	4884000	5364000	
453	5001000	5121000	4641000	5001000	4881000	5361000	
454	4998000	5118000	4638000	4998000	4878000	5358000	
455	5019000	5115000	4755000	4995000	4875000	5355000	
456	5064000	5232000	4752000	4992000	4872000	5472000	
457	5061000	5229000	4749000	4989000	4869000	5469000	
458	5082000	5226000	4746000	5106000	4866000	5466000	
459	5127000	5343000	4743000	5103000	4983000	5463000	
460	5148000	5340000	4740000	5100000	5100000	5460000	
461	5169000	5337000	4857000	5097000	5097000	5457000	
462	5190000	5334000	4854000	5094000	5214000	5454000	
463	5211000	5331000	4971000	5091000	5211000	5451000	
464	5208000	5328000	4968000	5088000	5208000	5448000	
465	5229000	5445000	4965000	5085000	5205000	5445000	
466	5226000	5442000	4962000	5082000	5202000	5442000	
467	5223000	5439000	4959000	5079000	5199000	5439000	
468	5244000	5436000	5076000	5076000	5196000	5436000	
469	5265000	5433000	5193000	5073000	5193000	5433000	
470	5310000	5550000	5310000	5070000	5190000	5430000	
471	5331000	5547000	5307000	5067000	5307000	5427000	
472	5328000	5544000	5304000	5064000	5304000	5424000	
473	5325000	5541000	5301000	5061000	5301000	5421000	
474	5322000	5538000	5298000	5058000	5298000	5418000	
475	5319000	5535000	5295000	5055000	5295000	5415000	
476	5340000	5532000	5292000	5052000	5292000	5532000	
477	5361000	5529000	5409000	5049000	5289000	5529000	
478	5382000	5526000	5526000	5046000	5286000	5526000	
479	5403000	5523000	5523000	5163000	5283000	5523000	
480	5424000	5520000	5520000	5280000	5280000	5520000	
481	5445000	5517000	5517000	5277000	5397000	5517000	
482	5442000	5514000	5514000	5274000	5394000	5514000	
483	5439000	5511000	5511000	5271000	5391000	5511000	
484	5460000	5508000	5508000	5268000	5508000	5508000	
485	5457000	5505000	5505000	5265000	5505000	5505000	
486	5478000	5502000	5502000	5382000	5502000	5502000	
487	5499000	5499000	5499000	5379000	5619000	5499000	
488	5520000	5496000	5616000	5376000	5616000	5496000	
489	5517000	5493000	5613000	5373000	5613000	5493000	
490	5514000	5490000	5610000	5370000	5610000	5490000	
491	5607000	5607000	5727000	5367000	5727000	5607000	
492	5604000	5604000	5724000	5364000	5724000	5604000	
493	5601000	5601000	5721000	5361000	5721000	5601000	
494	5598000	5598000	5718000	5358000	5718000	5598000	
495	5619000	5595000	5715000	5355000	5835000	5595000	
496	5664000	5592000	5712000	5352000	5952000	5712000	
497	5685000	5589000	5709000	5349000	5949000	5829000	
498	5682000	5586000	5706000	5346000	5946000	5826000	
499	5703000	5583000	5823000	5343000	5943000	5823000	
500	5724000	5580000	5820000	5340000	5940000	5940000	
501	5721000	5577000	5817000	5337000	5937000	5937000	
502	5718000	5574000	5814000	5334000	5934000	5934000	
503	5739000	5691000	5811000	5331000	5931000	5931000	
504	5736000	5688000	5808000	5328000	5928000	5928000	
505	5733000	5685000	5805000	5325000	5925000	5925000	
506	5730000	5682000	5802000	5322000	5922000	5922000	
507	5799000	5799000	5799000	5439000	6039000	5919000	
508	5796000	5796000	5796000	5436000	6036000	5916000	
509	5817000	5913000	5793000	5433000	6033000	5913000	
510	5838000	5910000	5790000	5430000	6150000	5910000	
511	5835000	5907000	5787000	5427000	6147000	5907000	
512	5928000	6024000	5904000	5544000	6144000	6024000	
513	5949000	6021000	5901000	5541000	6261000	6021000	
514	5946000	6018000	5898000	5538000	6258000	6018000	
515	5943000	6015000	5895000	5535000	6255000	6015000	
516	5988000	6012000	6012000	5532000	6252000	6132000	
517	6033000	6009000	6129000	5529000	6369000	6129000	
518	6054000	6006000	6126000	5526000	6366000	6246000	
519	6075000	6003000	6123000	5643000	6363000	6243000	
520	6072000	6e+06	6120000	5640000	6360000	6240000	
521	6093000	5997000	6117000	5637000	6477000	6237000	
522	6114000	5994000	6234000	5634000	6474000	6234000	
523	6111000	5991000	6231000	5631000	6471000	6231000	
524	6156000	6108000	6228000	5748000	6468000	6228000	
525	6177000	6105000	6225000	5865000	6465000	6225000	
526	6222000	6102000	6222000	5982000	6582000	6222000	
527	6219000	6099000	6219000	5979000	6579000	6219000	
528	6240000	6096000	6216000	5976000	6576000	6336000	
529	6237000	6093000	6213000	5973000	6573000	6333000	
530	6234000	6090000	6210000	5970000	6570000	6330000	
531	6255000	6087000	6207000	5967000	6567000	6447000	
532	6252000	6084000	6204000	5964000	6564000	6444000	
533	6273000	6081000	6321000	5961000	6561000	6441000	
534	6270000	6078000	6318000	5958000	6558000	6438000	
535	6267000	6075000	6315000	5955000	6555000	6435000	
536	6264000	6072000	6312000	5952000	6552000	6432000	
537	6261000	6069000	6309000	5949000	6549000	6429000	
538	6306000	6186000	6306000	6066000	6546000	6426000	
539	6303000	6183000	6303000	6063000	6543000	6423000	
540	6348000	6180000	6300000	6180000	6540000	6540000	
541	6345000	6177000	6297000	6177000	6537000	6537000	
542	6342000	6174000	6294000	6174000	6534000	6534000	
543	6387000	6291000	6291000	6171000	6531000	6651000	
544	6384000	6288000	6288000	6168000	6528000	6648000	
