Feature	Gain	Cover	Frequency
ctrx_quarter	0.148686921644615	0.0175756753306389	0.0158064766001267
mcuentas_saldo_rank	0.0317713647893573	0.0119145115190216	0.0180664974688678
mpayroll_rank	0.0284017418117877	0.020322265122369	0.00998327766816879
cpayroll_trx	0.0280220813663007	0.00865791648664645	0.00388668911499223
mpasivos_margen_rank	0.0260708401179668	0.0108119946198384	0.021119348239143
ctrx_quarter_lag1	0.0200404212179606	0.00900859237518511	0.0116327283828548
mprestamos_personales_rank	0.017508191253905	0.0120861500109388	0.00310297220083202
mcaja_ahorro_rank	0.0163032741687639	0.00570094839131409	0.0136375856051251
mtarjeta_visa_consumo_rank	0.0135160695662209	0.0111686800093252	0.0122660810053448
mrentabilidad_annual_rank_lag1	0.0103868480385039	0.00596194936089352	0.0111634095330961
mrentabilidad_annual_rank_delta1	0.0100311367954391	0.00623769325416655	0.0110996186214784
cprestamos_personales	0.00924136303370038	0.00416471700759955	0.000984202636387247
cliente_edad_lag1	0.00921798433549757	0.0101677608355391	0.0135236732629507
numero_de_cliente	0.00918562940363172	0.00965869699157635	0.0123845498412062
mcuenta_corriente_rank	0.00829406402997442	0.00636461443395571	0.00732228535497364
mrentabilidad_annual_rank	0.00827581014823703	0.00538055739308221	0.00868467696738006
mactivos_margen_rank	0.00820688731645035	0.0084026017159406	0.00942738543835748
Visa_msaldopesos_rank	0.00753984098869165	0.00715494817359623	0.00804676785120314
mcuentas_saldo_rank_delta1	0.00751857011200579	0.00918054098108974	0.0118970050166996
cliente_edad	0.00730378156368993	0.00752973809137003	0.0109446978361211
mcaja_ahorro_rank_lag1	0.00729273615240589	0.00435205766259871	0.00968710557851522
mcomisiones_mantenimiento_rank	0.00717920216862396	0.00916529846162895	0.00815156720600364
Master_Fvencimiento_lag1	0.0071593001058317	0.00580386628301061	0.00807410681332501
ctrx_quarter_delta1	0.00714235221171544	0.00704169780360275	0.00812878473756875
chomebanking_transacciones	0.00709698506614018	0.00558539088186156	0.0080558808385771
mcuentas_saldo_rank_lag1	0.00642712553716003	0.00501748450880025	0.00876213736005869
Visa_fechaalta_lag1	0.00642370898797918	0.00580883799787551	0.00928157764037418
cproductos_delta1	0.00624078635053721	0.00775816700725661	0.00141251304296318
