envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
220	2820000	2700000	2460000	3300000	2340000	3300000	
221	2841000	2817000	2457000	3297000	2337000	3297000	
222	2862000	2814000	2454000	3414000	2334000	3294000	
223	2859000	2811000	2451000	3411000	2331000	3291000	
224	2880000	2928000	2448000	3408000	2328000	3288000	
225	2901000	2925000	2445000	3405000	2445000	3285000	
226	2898000	2922000	2442000	3402000	2442000	3282000	
227	2895000	2919000	2439000	3399000	2439000	3279000	
228	2916000	2916000	2436000	3516000	2436000	3276000	
229	2961000	2913000	2433000	3633000	2433000	3393000	
230	2958000	2910000	2430000	3630000	2430000	3390000	
231	2979000	2907000	2547000	3627000	2427000	3387000	
232	3e+06	3024000	2544000	3624000	2424000	3384000	
233	3045000	3021000	2661000	3741000	2421000	3381000	
234	3042000	3018000	2658000	3738000	2418000	3378000	
235	3111000	3135000	2775000	3735000	2415000	3495000	
236	3132000	3132000	2892000	3732000	2412000	3492000	
237	3153000	3129000	2889000	3729000	2529000	3489000	
238	3150000	3126000	2886000	3726000	2526000	3486000	
239	3171000	3123000	3003000	3723000	2523000	3483000	
240	3192000	3120000	3e+06	3720000	2640000	3480000	
241	3189000	3117000	2997000	3717000	2637000	3477000	
242	3186000	3114000	2994000	3714000	2634000	3474000	
243	3183000	3111000	2991000	3711000	2631000	3471000	
244	3204000	3108000	2988000	3708000	2628000	3588000	
245	3225000	3225000	2985000	3705000	2625000	3585000	
246	3222000	3222000	2982000	3702000	2622000	3582000	
247	3219000	3219000	2979000	3699000	2619000	3579000	
248	3216000	3216000	2976000	3696000	2616000	3576000	
249	3213000	3213000	2973000	3693000	2613000	3573000	
250	3210000	3210000	2970000	3690000	2610000	3570000	
251	3255000	3207000	2967000	3807000	2607000	3687000	
252	3276000	3204000	2964000	3804000	2724000	3684000	
253	3297000	3201000	2961000	3921000	2721000	3681000	
254	3294000	3198000	2958000	3918000	2718000	3678000	
255	3315000	3195000	3075000	3915000	2715000	3675000	
256	3384000	3312000	3072000	3912000	2832000	3792000	
257	3381000	3309000	3069000	3909000	2829000	3789000	
258	3402000	3306000	3066000	3906000	2826000	3906000	
259	3423000	3303000	3063000	4023000	2823000	3903000	
260	3420000	3300000	3060000	4020000	2820000	3900000	
261	3417000	3297000	3057000	4017000	2817000	3897000	
262	3414000	3294000	3054000	4014000	2814000	3894000	
263	3435000	3291000	3171000	4011000	2811000	3891000	
264	3432000	3288000	3168000	4008000	2808000	3888000	
265	3429000	3285000	3165000	4005000	2805000	3885000	
266	3426000	3282000	3162000	4002000	2802000	3882000	
267	3423000	3279000	3159000	3999000	2799000	3879000	
268	3468000	3396000	3276000	3996000	2796000	3876000	
269	3489000	3393000	3273000	4113000	2793000	3873000	
270	3486000	3390000	3270000	4110000	2790000	3870000	
271	3507000	3387000	3267000	4107000	2787000	3987000	
272	3504000	3384000	3264000	4104000	2784000	3984000	
273	3525000	3381000	3381000	4101000	2781000	3981000	
274	3522000	3378000	3378000	4098000	2778000	3978000	
275	3519000	3375000	3375000	4095000	2775000	3975000	
276	3540000	3372000	3372000	4092000	2892000	3972000	
277	3537000	3369000	3369000	4089000	2889000	3969000	
278	3558000	3366000	3366000	4206000	2886000	3966000	
279	3555000	3363000	3363000	4203000	2883000	3963000	
280	3576000	3360000	3360000	4320000	2880000	3960000	
281	3573000	3357000	3357000	4317000	2877000	3957000	
282	3570000	3354000	3354000	4314000	2874000	3954000	
283	3567000	3351000	3351000	4311000	2871000	3951000	
284	3588000	3468000	3348000	4308000	2868000	3948000	
285	3585000	3465000	3345000	4305000	2865000	3945000	
286	3582000	3462000	3342000	4302000	2862000	3942000	
287	3579000	3459000	3339000	4299000	2859000	3939000	
288	3624000	3456000	3456000	4296000	2856000	4056000	
289	3645000	3573000	3453000	4293000	2853000	4053000	
290	3642000	3570000	3450000	4290000	2850000	4050000	
291	3663000	3567000	3567000	4287000	2847000	4047000	
292	3660000	3564000	3564000	4284000	2844000	4044000	
293	3681000	3561000	3561000	4281000	2961000	4041000	
294	3678000	3558000	3558000	4278000	2958000	4038000	
295	3723000	3555000	3675000	4275000	3075000	4035000	
296	3720000	3552000	3672000	4272000	3072000	4032000	
297	3789000	3669000	3669000	4269000	3189000	4149000	
298	3810000	3666000	3666000	4266000	3306000	4146000	
299	3807000	3663000	3663000	4263000	3303000	4143000	
300	3804000	3660000	3660000	4260000	3300000	4140000	
301	3825000	3657000	3657000	4257000	3297000	4257000	
302	3822000	3654000	3654000	4254000	3294000	4254000	
303	3819000	3651000	3651000	4251000	3291000	4251000	
304	3840000	3768000	3648000	4248000	3288000	4248000	
305	3885000	3885000	3645000	4245000	3285000	4365000	
306	3882000	3882000	3642000	4242000	3282000	4362000	
307	3879000	3879000	3639000	4239000	3279000	4359000	
308	3876000	3876000	3636000	4236000	3276000	4356000	
309	3921000	3873000	3753000	4233000	3393000	4353000	
310	3942000	3870000	3750000	4350000	3390000	4350000	
311	3987000	3867000	3867000	4347000	3507000	4347000	
312	3984000	3864000	3864000	4344000	3504000	4344000	
313	3981000	3861000	3861000	4341000	3501000	4341000	
314	4002000	3858000	3978000	4338000	3498000	4338000	
315	3999000	3855000	3975000	4335000	3495000	4335000	
316	4020000	3852000	4092000	4332000	3492000	4332000	
317	4017000	3849000	4089000	4329000	3489000	4329000	
318	4014000	3846000	4086000	4326000	3486000	4326000	
319	4011000	3843000	4083000	4323000	3483000	4323000	
320	4032000	3960000	4080000	4320000	3480000	4320000	
321	4053000	3957000	4197000	4317000	3477000	4317000	
322	4050000	3954000	4194000	4314000	3474000	4314000	
323	4047000	3951000	4191000	4311000	3471000	4311000	
324	4068000	3948000	4188000	4308000	3468000	4428000	
325	4065000	3945000	4185000	4305000	3465000	4425000	
326	4086000	3942000	4302000	4302000	3462000	4422000	
327	4083000	3939000	4299000	4299000	3459000	4419000	
328	4080000	3936000	4296000	4296000	3456000	4416000	
329	4125000	4053000	4293000	4413000	3453000	4413000	
330	4146000	4050000	4410000	4410000	3450000	4410000	
331	4143000	4047000	4407000	4407000	3447000	4407000	
332	4188000	4164000	4404000	4404000	3564000	4404000	
333	4185000	4161000	4401000	4401000	3561000	4401000	
334	4206000	4158000	4398000	4398000	3678000	4398000	
335	4203000	4155000	4395000	4395000	3675000	4395000	
336	4224000	4152000	4392000	4512000	3672000	4392000	
337	4245000	4149000	4389000	4509000	3789000	4389000	
338	4242000	4146000	4386000	4506000	3786000	4386000	
339	4239000	4143000	4383000	4503000	3783000	4383000	
340	4236000	4140000	4380000	4500000	3780000	4380000	
341	4233000	4137000	4377000	4497000	3777000	4377000	
342	4278000	4254000	4374000	4614000	3774000	4374000	
343	4275000	4251000	4371000	4611000	3771000	4371000	
344	4296000	4248000	4488000	4608000	3768000	4368000	
345	4293000	4245000	4485000	4605000	3765000	4365000	
346	4290000	4242000	4482000	4602000	3762000	4362000	
347	4287000	4239000	4479000	4599000	3759000	4359000	
348	4308000	4236000	4596000	4596000	3756000	4356000	
349	4305000	4233000	4593000	4593000	3753000	4353000	
350	4326000	4350000	4590000	4590000	3750000	4350000	
351	4347000	4347000	4707000	4587000	3747000	4347000	
352	4368000	4344000	4824000	4584000	3744000	4344000	
353	4365000	4341000	4821000	4581000	3741000	4341000	
354	4386000	4338000	4818000	4578000	3738000	4458000	
355	4383000	4335000	4815000	4575000	3735000	4455000	
356	4380000	4332000	4812000	4572000	3732000	4452000	
357	4377000	4329000	4809000	4569000	3729000	4449000	
358	4398000	4326000	4926000	4566000	3726000	4446000	
359	4395000	4323000	4923000	4563000	3723000	4443000	
360	4416000	4320000	4920000	4560000	3840000	4440000	
361	4437000	4317000	4917000	4557000	3837000	4557000	
362	4434000	4314000	4914000	4554000	3834000	4554000	
363	4431000	4311000	4911000	4551000	3831000	4551000	
364	4452000	4308000	4908000	4668000	3828000	4548000	
365	4473000	4305000	5025000	4665000	3825000	4545000	
366	4470000	4302000	5022000	4662000	3822000	4542000	
367	4491000	4299000	5019000	4659000	3819000	4659000	
368	4512000	4296000	5016000	4656000	3816000	4776000	
369	4533000	4293000	5133000	4653000	3813000	4773000	
370	4554000	4410000	5130000	4650000	3810000	4770000	
371	4551000	4407000	5127000	4647000	3807000	4767000	
372	4572000	4404000	5244000	4644000	3804000	4764000	
