Feature	Gain	Cover	Frequency
ctrx_quarter_lag1	0.107644290013181	0.012884670992839	0.0120352608020462
mcuentas_saldo_rank	0.0610907230788203	0.0145821772211437	0.0115556773545264
cpayroll_trx	0.0362492041810497	0.00878213089564596	0.000753631131816936
Visa_status_delta1	0.0210175645854203	0.00390239535089812	0.00105051612313876
mpasivos_margen_rank	0.0175184228711775	0.0105350811435066	0.0141819676623733
ctrx_quarter	0.0170508100151547	0.0178494658170382	0.0118525623458482
cdescubierto_preacordado	0.0169754039532781	0.0063782186011466	0.00164428610578241
mcaja_ahorro_rank	0.0149002448166352	0.00734475397860274	0.0103681373892391
numero_de_cliente	0.0130430703195645	0.0119593314359893	0.0185895679181511
mrentabilidad_annual_rank_lag1	0.0121620831337677	0.00808191044104547	0.0118753996528729
Visa_msaldototal_rank	0.0111386033276738	0.00299848098413072	0.00454462409792637
ctrx_quarter_delta1	0.0110170745383383	0.00788154056615491	0.0105736731524619
mrentabilidad_annual_rank	0.010514014174932	0.00557332962393738	0.00988855394171919
mrentabilidad_annual_rank_delta1	0.0103849156699101	0.00810890146098586	0.0152096464784873
mpayroll_rank	0.00998906643759645	0.0105876744383155	0.00205535763222801
mactivos_margen_rank	0.00993582670122783	0.00706674728693461	0.0084954782132091
Master_fechaalta_lag1	0.00972555344860141	0.00540120931920852	0.00927194665205079
cliente_edad	0.00951404201472038	0.00840159033443846	0.0142276422764228
Master_mlimitecompra_rank_delta1	0.00883492204352998	0.00664840003982227	0.0150954599433635
mcuentas_saldo_rank_delta1	0.0085686504312291	0.00836491471629718	0.0126747053987394
cliente_edad_lag1	0.00846861022536665	0.00925601031507761	0.0117155385036996
cprestamos_personales	0.00840827310473248	0.00949704031301272	0.00212386955330227
Visa_mfinanciacion_limite_rank_delta1	0.00778342904114604	0.00606864779541494	0.0129715903900612
Master_mfinanciacion_limite_rank_delta1	0.00775944683420327	0.00586403031352743	0.0126747053987394
cliente_antiguedad	0.00767877723773292	0.00510589891819363	0.0101169270119667
mtarjeta_visa_consumo_rank	0.00764684712745146	0.0111046307227038	0.00575500137023842
mcomisiones_mantenimiento_rank	0.00754839967104089	0.00903005850826386	0.00854115282725861
Master_mfinanciacion_limite_rank	0.0075147558479621	0.00347271572700848	0.00641728327395634
Visa_mlimitecompra_rank_delta1	0.00742600115992518	0.00587629304100713	0.0128802411619622
Visa_Fvencimiento_lag1	0.00714906311062271	0.00852870933157703	0.0117612131177492
Master_Fvencimiento	0.00705472101956607	0.00671487807295651	0.00991139124874395
mcuenta_corriente_rank_lag1	0.00689655225566419	0.00888444506137516	0.0107106969946104
mrentabilidad_rank	0.0068311999899899	0.00463488785406164	0.00776468438841692
chomebanking_transacciones	0.00662859897984824	0.00493473744429071	0.0103224627751895
mprestamos_personales_rank_lag1	0.00660170081851005	0.00486413114943913	0.00287750068511921
mactivos_margen_rank_delta1	0.00656302618006485	0.00600462312149445	0.0113501415913036
Master_Fvencimiento_lag1	0.00642703776943775	0.00547924485771569	0.00899789896775372
mpasivos_margen_rank_lag1	0.00639219881341782	0.00629530889292454	0.00975153009957066
mrentabilidad_rank_delta1	0.00638519852805776	0.00395031654924972	0.00997990316981821
cliente_antiguedad_lag1	0.00632433296454447	0.00475070431074282	0.00840412898511008
Visa_Fvencimiento	0.00620655216910724	0.00774732188107603	0.00968301817849639
mcuenta_corriente_rank_delta1	0.00617802924955156	0.00571068519119504	0.00995706586279346
Visa_fechaalta	0.00613753892062129	0.00481069701288747	0.00762766054626838
mpasivos_margen_rank_delta1	0.00583577234150523	0.00362718649231898	0.00966018087147163
Visa_fechaalta_lag1	0.00568793358714418	0.00567698371166944	0.00765049785329314
mcomisiones_mantenimiento_rank_delta1	0.0056789326116449	0.00732421167235025	0.00851831552023386
mrentabilidad_rank_lag1	0.00557166133570483	0.00454731011797129	0.00883803781858043
mcuenta_corriente_rank	0.0055350616358522	0.00571108798151372	0.00794738284461496
mprestamos_personales_rank	0.00538931841850685	0.0140649646156435	0.00374531835205993
mcuentas_saldo_rank_lag1	0.00525719540391388	0.00457901934504526	0.00913492280990226
chomebanking_transacciones_delta1	0.00522310084124599	0.00549195512999392	0.0080844066867635
Visa_mlimitecompra_rank_lag1	0.00505397839403275	0.00283661081148454	0.00621174751073353
Master_fechaalta	0.00500945378559871	0.00606247710198067	0.00701105325659998
mcomisiones_mantenimiento_rank_lag1	0.00495998455188652	0.00610594319529236	0.00835845437106056
active_quarter_lag1	0.00492167226578166	0.00136626340475331	0.000799305745866448
mcomisiones_rank_delta1	0.00492013746533232	0.00347576581262027	0.00687402941445145
mcomisiones_otras_rank_delta1	0.00489541604521977	0.00285315505087017	0.00666849365122865
Visa_mpagominimo_rank	0.00487157002623585	0.00749621127560314	0.00641728327395634
Visa_mfinanciacion_limite_rank	0.00484678409291317	0.00371350839058073	0.00680551749337718
mcaja_ahorro_rank_lag1	0.00478477718606743	0.00465645408856531	0.00819859322188728
Visa_mpagospesos_rank_delta1	0.00473881742016343	0.00392338248955642	0.0080844066867635
Visa_mpagominimo_rank_lag1	0.00473226855726147	0.0049350832743623	0.00534392984379282
mactivos_margen_rank_lag1	0.00468029765156058	0.00692105382446071	0.007102402484699
chomebanking_transacciones_lag1	0.00467924860290243	0.00356157913724733	0.00922627203800128
mtransferencias_recibidas_rank	0.00443957364278525	0.00580753795418582	0.00707956517767425
mprestamos_personales_rank_delta1	0.0044058170307024	0.0104713941624795	0.00376815565908468
mcaja_ahorro_rank_delta1	0.00440111640925179	0.00556912134663485	0.00904357358180323
mcomisiones_otras_rank_lag1	0.00435968738625231	0.00283809449030148	0.00543527907189184
Visa_mpagospesos_rank_lag1	0.00432777025477528	0.00610278190157912	0.0074677993970951
thomebanking	0.00420684460924893	0.0013953307613196	0.00153009957065863
