Feature	Gain	Cover	Frequency
ctrx_quarter	0.12935019495188	0.0225430024920163	0.0123772550810687
mcuentas_saldo_rank	0.0579848819835379	0.0143350551173956	0.0111669330897465
cpayroll_trx	0.0360465368692056	0.00864747215605183	0.000616579127654716
Visa_status_delta1	0.0203528933398871	0.00320896849443626	0.000799269239552409
mprestamos_personales_rank	0.0181016129954701	0.0139278358455297	0.00369947476592829
cdescubierto_preacordado	0.0150320727006028	0.00573591903533704	0.00173555606302809
mcaja_ahorro_rank	0.0144044662723885	0.010983927258972	0.0123087462891071
mrentabilidad_annual_rank_lag1	0.0142116799649574	0.00703691417059743	0.0132221968485956
mrentabilidad_annual_rank_delta1	0.0139389456313086	0.00897260246247886	0.015208951815483
mpasivos_margen_rank	0.0121728866000191	0.00659323761744751	0.0111212605617721
Visa_msaldototal_rank	0.0106653359181649	0.00245435056786475	0.00463576158940397
numero_de_cliente	0.0104495281675273	0.0120557013899314	0.0163736012788308
mprestamos_personales_rank_delta1	0.0104195287348982	0.0121648207520559	0.00401918246174926
mpayroll_rank	0.0103068866264772	0.0100834883082827	0.00196391870290021
ctrx_quarter_delta1	0.0100087994248024	0.0065182559451231	0.0117150034254396
cliente_edad	0.00992571109184661	0.00814453260581295	0.0129938342087235
mrentabilidad_annual_rank	0.00951753869190673	0.00750323036868362	0.0102991550582325
Master_fechaalta_lag1	0.00893053473427588	0.00482773551145152	0.00863210778716602
mactivos_margen_rank	0.00857270301545299	0.00589557659817781	0.00911166933089747
mcuentas_saldo_rank_delta1	0.00856544609411258	0.00902733023966438	0.012400091345056
Master_mfinanciacion_limite_rank_delta1	0.00825852117822312	0.00756958175651181	0.0140899748801096
mcuenta_corriente_rank_delta1	0.00824949391236078	0.00678247199696134	0.0095683946106417
Visa_mlimitecompra_rank_delta1	0.00824258491396055	0.00667001636559553	0.0143868463119434
Visa_fechaalta	0.00817365061258987	0.00481234492744457	0.00838090888330669
