Feature	Gain	Cover	Frequency
ctrx_quarter_lag1	0.103326222326663	0.0160610619332001	0.0130413314357083
mcuenta_corriente_rank_lag1	0.0514807819965171	0.00833833887681931	0.00694182230096721
ctrx_quarter	0.0427181261802206	0.0193559205783142	0.0141450521362805
cpayroll_trx	0.0411794186635821	0.0107060829050002	0.00357256963606262
ctarjeta_master	0.0306651291920357	0.000817959866017366	0.000609950913474106
cprestamos_personales	0.0275324723982504	0.00335117955951221	0.000958494292602167
mpasivos_margen_rank	0.022537673012276	0.012726607225604	0.0216968253507218
mpayroll_rank	0.0201476257463369	0.0272357380287541	0.0105143919370298
mcuentas_saldo_rank	0.014886585465039	0.0115220884439428	0.0160039501582968
mtarjeta_visa_consumo_rank	0.011146783313736	0.0118684845422528	0.0135060559412124
mrentabilidad_annual_rank_lag1	0.0104251473796738	0.00731113479470132	0.0132446484068663
mcaja_ahorro_rank	0.0102066506590765	0.00468120243401721	0.0133317842516483
cliente_edad_lag1	0.00939909670128181	0.0110227774196179	0.0130703767173023
mrentabilidad_annual_rank_delta1	0.00903264969591864	0.00652979064237709	0.0111824334136919
mrentabilidad_annual_rank	0.00886644216789913	0.00481064868376044	0.00792936187516338
numero_de_cliente	0.00874819121196258	0.00916838346389811	0.0127508786197682
mprestamos_personales_rank	0.00857433939913863	0.0112817076096979	0.00368875076243864
Visa_msaldototal_rank	0.00822595067400672	0.00556440192563309	0.00856835807023149
cliente_edad	0.00815615543594781	0.00872136744019733	0.0121990182694821
ctrx_quarter_delta1	0.0078954723946062	0.00655256832443317	0.00720322983531325
Master_fechaalta_lag1	0.00751021251034414	0.00718491178868351	0.0097882598971797
mactivos_margen_rank	0.00718847335502382	0.00864788055434342	0.00720322983531325
mcomisiones_mantenimiento_rank	0.00705726574392588	0.00999402104342338	0.00845217694385547
Visa_mpagominimo_rank	0.00703902227280884	0.00606589760843803	0.011472886229632
Visa_Fvencimiento_lag1	0.00695473139071863	0.00569654793863527	0.00897499201254756
Visa_msaldopesos_rank	0.00683643442923581	0.0075501685392126	0.00813267884632142
mcuentas_saldo_rank_delta1	0.00664792262501621	0.0103109123866964	0.011269569258474
mactivos_margen_rank_delta1	0.00650817805781203	0.0047580423867522	0.00868453919660751
ccomisiones_mantenimiento	0.0064682191513089	0.00574708125299637	0.00159749048767028
cproductos_delta1	0.00645702255412072	0.00725403633731701	0.00159749048767028
Visa_fechaalta	0.00634115143742573	0.00655259205554765	0.0100787127131198
Visa_Fvencimiento	0.00633002766573607	0.00419692576868863	0.00769699962241134
Master_mlimitecompra_rank_delta1	0.00630299804803393	0.00398409117456213	0.00964303348920968
mcomisiones_rank	0.00625834745554368	0.00357457310363394	0.00697086758256121
chomebanking_transacciones	0.00612890299128902	0.00443327370942005	0.00792936187516338
Master_Fvencimiento_lag1	0.00611835462432642	0.00607365628692474	0.00772604490400534
mprestamos_personales_rank_lag1	0.00611129935273234	0.00371136762317818	0.00217839611955038
mcuenta_corriente_rank	0.00609937389533828	0.00615446352362145	0.00609950913474106
mcuenta_corriente_rank_delta1	0.00594991544696204	0.00601123926800132	0.00699991286415522
cliente_antiguedad	0.00590832343077547	0.0102686333123303	0.011269569258474
ccomisiones_mantenimiento_delta1	0.00583768467226335	0.00353496308167272	0.00241075837230242
Master_Fvencimiento	0.00581320229836061	0.00389450621740402	0.00720322983531325
mcuentas_saldo_rank_lag1	0.00560943006447727	0.00510626996872077	0.00848122222544948
Visa_fechaalta_lag1	0.00538777576482554	0.00598467437926398	0.00845217694385547
mtransferencias_recibidas_rank	0.00537282814247413	0.00536312159236203	0.00766795434081733
Master_mfinanciacion_limite_rank_delta1	0.0053019965233365	0.00580506892919968	0.00769699962241134
Visa_mfinanciacion_limite_rank_delta1	0.00512532882855343	0.00391146000477738	0.00816172412791542
Master_fechaalta	0.00502524659580364	0.00545717777067755	0.00880072032298353
mrentabilidad_rank_delta1	0.00496325593929068	0.00415029273278954	0.00758081849603532
mrentabilidad_rank_lag1	0.00492876335095051	0.00506760221159916	0.00737750152487728
Visa_mlimitecompra_rank_delta1	0.00485644144071131	0.00450853065722451	0.00723227511690726
mcomisiones_mantenimiento_rank_delta1	0.00473090983008569	0.00659531224945352	0.00650614307705713
mpasivos_margen_rank_lag1	0.00472522134597654	0.00679637621079845	0.0101948938394958
mcaja_ahorro_rank_delta1	0.00456246438894673	0.00443250733401717	0.00708704870893723
chomebanking_transacciones_lag1	0.00451432811171069	0.00403852337143733	0.00583810160039502
mcaja_ahorro_rank_lag1	0.00448751251782998	0.00357319949088998	0.0101077579947138
chomebanking_transacciones_delta1	0.00448385969876776	0.00513454628959642	0.00580905631880101
cpayroll_trx_lag1	0.00448107536299694	0.00382048189160457	0.00302070928577653
mactivos_margen_rank_lag1	0.00436296922603457	0.00358366072453147	0.0063318713874931
mcomisiones_rank_delta1	0.00415236008108335	0.00378633840166097	0.00665136948502716
Visa_mfinanciacion_limite_rank	0.00414448872115021	0.00314216986266056	0.005750965755613
Master_mlimitecompra_rank_lag1	0.00408876767703415	0.00443677614272757	0.00612855441633507
Visa_mpagominimo_rank_lag1	0.00405221341070955	0.00370789171288097	0.00569287519242499
mtransferencias_recibidas_rank_lag1	0.00403467796850847	0.00386850389567463	0.00653518835865114
cliente_antiguedad_lag1	0.0039934216300144	0.00619980111985957	0.00766795434081733
Master_mlimitecompra_rank	0.00391624093322415	0.00320190526564785	0.00650614307705713
mrentabilidad_rank	0.00389550196985296	0.00273679636107872	0.00595428272677104
Visa_mpagospesos_rank_delta1	0.00388337308349788	0.00360172289454579	0.00595428272677104
Visa_status	0.00387543211318149	0.00203867443533642	0.00124894710854222
Master_mfinanciacion_limite_rank	0.00380805954480714	0.00242595226415408	0.00569287519242499
Visa_mlimitecompra_rank	0.00380426418342072	0.00318624691793547	0.00534433181329693
Visa_mconsumospesos_rank	0.00376139791144301	0.00214986168640994	0.00569287519242499
Master_mfinanciacion_limite_rank_lag1	0.00368981823121089	0.00346889147111954	0.00560573934764298
cdescubierto_preacordado_delta1	0.0036508615175754	0.00411550431491129	0.000551860350286096
Visa_mlimitecompra_rank_lag1	0.00364457252942142	0.00361320317016197	0.00485056202619884
Visa_mconsumospesos_rank_lag1	0.00362201474145025	0.00365616486305637	0.00583810160039502
mcaja_ahorro_dolares_rank_delta1	0.00360496203648077	0.00396668091222203	0.00392111301519068
mcomisiones_rank_lag1	0.00357354348480595	0.00307007054902972	0.00601237328995905
Visa_mpagospesos_rank_lag1	0.00355986848236384	0.00420316844774451	0.00569287519242499
mpasivos_margen_rank_delta1	0.00352872680027049	0.0032134343994409	0.00546051293967295
mcomisiones_otras_rank_lag1	0.00346790118932306	0.00255227577842146	0.0063028261058991
ccomisiones_otras	0.00344117424248817	0.00815306448229036	0.00482151674460484
mcaja_ahorro_dolares_rank	0.00337421236541547	0.00375865256675148	0.00464724505504081
mcomisiones_mantenimiento_rank_lag1	0.00335815347253913	0.00418409561144297	0.00487960730779285
Visa_mfinanciacion_limite_rank_lag1	0.00330430596675173	0.00313232842989134	0.00473438089982282
ccomisiones_otras_lag1	0.0031336250930125	0.00577109155705744	0.00647709779546313
mcomisiones_otras_rank_delta1	0.003125397744886	0.00287439634256734	0.00499578843416887
cproductos	0.00307594857616155	0.00693129318040303	0.00598332800836504
Visa_cconsumos	0.0030115468630171	0.00266049664018511	0.00476342618141683
Master_fultimo_cierre	0.00299879945550698	0.00311294010936202	0.00389206773359668
Visa_mpagominimo_rank_delta1	0.00299223834750173	0.00327337500677105	0.00569287519242499
ccallcenter_transacciones_delta1	0.0028889445673609	0.0023713371981026	0.00110372070057219
mtransferencias_recibidas_rank_delta1	0.00280892899367389	0.00459701839932494	0.00551860350286096
thomebanking	0.00279158101653841	0.000823311930306329	0.00107467541897819
mcomisiones_otras_rank	0.00277308143827511	0.00391344504270615	0.00496674315257486
mcaja_ahorro_dolares_rank_lag1	0.00276616461246188	0.00326628638328139	0.00453106392866479
Visa_msaldopesos_rank_delta1	0.00273904218790997	0.00231084658729571	0.00522815068692091
ctarjeta_visa_transacciones	0.00271069751265349	0.00664953645009006	0.00888785616776555
Visa_cconsumos_lag1	0.00270207493907461	0.0028491185178035	0.00441488280228877
Visa_mconsumototal_rank_delta1	0.0026043897888432	0.00263684090689331	0.00412442998634872
ctarjeta_visa_transacciones_lag1	0.00258376975854927	0.00325855422780497	0.00406633942316071
mtransferencias_emitidas_rank_lag1	0.00255960015113498	0.00447763135022498	0.00641900723227512
ccaja_seguridad	0.00249651658520608	0.0038088703968848	0.000522815068692091
mautoservicio_rank	0.00247862658377702	0.00872887903590388	0.00726132039850126
Visa_msaldototal_rank_delta1	0.00243973758213106	0.00220139589542289	0.00479247146301083
Visa_cconsumos_delta1	0.00243754190014064	0.00455592169283901	0.00456010921025879
Visa_mpagospesos_rank	0.00237442835130108	0.00240203967644675	0.00415347526794272
Visa_msaldototal_rank_lag1	0.00233977305317491	0.00357539112910951	0.00374684132562665
Master_msaldototal_rank_lag1	0.00233862798294018	0.00327024808345146	0.00130703767173023
Master_status	0.0023378088559052	0.001999847540153	0.000755177321444131
