envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
290	3402000	4050000	3570000	2970000	3090000	3330000	
291	3423000	4167000	3567000	2967000	3087000	3327000	
292	3468000	4164000	3564000	3084000	3084000	3444000	
293	3489000	4161000	3681000	3081000	3081000	3441000	
294	3534000	4158000	3798000	3078000	3198000	3438000	
295	3555000	4275000	3795000	3075000	3195000	3435000	
296	3552000	4272000	3792000	3072000	3192000	3432000	
297	3573000	4269000	3789000	3069000	3189000	3549000	
298	3594000	4266000	3786000	3186000	3186000	3546000	
299	3639000	4263000	3903000	3183000	3303000	3543000	
300	3636000	4260000	3900000	3180000	3300000	3540000	
301	3633000	4257000	3897000	3177000	3297000	3537000	
302	3630000	4254000	3894000	3174000	3294000	3534000	
303	3627000	4251000	3891000	3171000	3291000	3531000	
304	3648000	4248000	4008000	3168000	3288000	3528000	
305	3645000	4245000	4005000	3165000	3285000	3525000	
306	3666000	4242000	4002000	3162000	3402000	3522000	
307	3687000	4239000	3999000	3159000	3399000	3639000	
308	3684000	4236000	3996000	3156000	3396000	3636000	
309	3681000	4233000	3993000	3153000	3393000	3633000	
310	3678000	4230000	3990000	3150000	3390000	3630000	
311	3675000	4227000	3987000	3147000	3387000	3627000	
312	3672000	4224000	3984000	3144000	3384000	3624000	
313	3693000	4341000	3981000	3141000	3381000	3621000	
314	3690000	4338000	3978000	3138000	3378000	3618000	
315	3711000	4335000	3975000	3135000	3375000	3735000	
316	3708000	4332000	3972000	3132000	3372000	3732000	
317	3729000	4329000	3969000	3249000	3369000	3729000	
318	3726000	4326000	3966000	3246000	3366000	3726000	
319	3747000	4323000	3963000	3243000	3483000	3723000	
320	3816000	4440000	3960000	3360000	3600000	3720000	
321	3837000	4437000	3957000	3357000	3717000	3717000	
322	3834000	4434000	3954000	3354000	3714000	3714000	
323	3831000	4431000	3951000	3351000	3711000	3711000	
324	3852000	4428000	4068000	3348000	3708000	3708000	
325	3849000	4425000	4065000	3345000	3705000	3705000	
326	3870000	4422000	4062000	3342000	3702000	3822000	
327	3891000	4419000	4059000	3459000	3699000	3819000	
328	3912000	4416000	4176000	3456000	3696000	3816000	
329	3933000	4413000	4293000	3453000	3693000	3813000	
330	3930000	4410000	4290000	3450000	3690000	3810000	
331	3927000	4407000	4287000	3447000	3687000	3807000	
332	3924000	4404000	4284000	3444000	3684000	3804000	
333	3921000	4401000	4281000	3441000	3681000	3801000	
334	3942000	4398000	4278000	3438000	3798000	3798000	
335	3939000	4395000	4275000	3435000	3795000	3795000	
336	3960000	4392000	4392000	3432000	3792000	3792000	
337	3981000	4389000	4509000	3429000	3789000	3789000	
338	3978000	4386000	4506000	3426000	3786000	3786000	
339	3999000	4383000	4503000	3423000	3903000	3783000	
340	4020000	4380000	4500000	3420000	3900000	3900000	
341	4041000	4377000	4497000	3417000	4017000	3897000	
342	4038000	4374000	4494000	3414000	4014000	3894000	
343	4083000	4371000	4611000	3531000	4011000	3891000	
344	4152000	4488000	4728000	3528000	4128000	3888000	
345	4149000	4485000	4725000	3525000	4125000	3885000	
346	4170000	4482000	4722000	3642000	4122000	3882000	
347	4191000	4479000	4719000	3759000	4119000	3879000	
348	4212000	4596000	4716000	3756000	4116000	3876000	
349	4209000	4593000	4713000	3753000	4113000	3873000	
350	4206000	4590000	4710000	3750000	4110000	3870000	
351	4203000	4587000	4707000	3747000	4107000	3867000	
352	4224000	4704000	4704000	3744000	4104000	3864000	
353	4221000	4701000	4701000	3741000	4101000	3861000	
354	4218000	4698000	4698000	3738000	4098000	3858000	
355	4215000	4695000	4695000	3735000	4095000	3855000	
356	4212000	4692000	4692000	3732000	4092000	3852000	
357	4257000	4809000	4809000	3729000	4089000	3849000	
358	4302000	4806000	4926000	3726000	4206000	3846000	
359	4323000	4803000	4923000	3843000	4203000	3843000	
360	4320000	4800000	4920000	3840000	4200000	3840000	
361	4341000	4797000	4917000	3837000	4317000	3837000	
362	4362000	4794000	4914000	3954000	4314000	3834000	
363	4359000	4791000	4911000	3951000	4311000	3831000	
364	4380000	4788000	5028000	3948000	4308000	3828000	
365	4377000	4785000	5025000	3945000	4305000	3825000	
366	4374000	4782000	5022000	3942000	4302000	3822000	
367	4371000	4779000	5019000	3939000	4299000	3819000	
368	4392000	4896000	5016000	3936000	4296000	3816000	
369	4389000	4893000	5013000	3933000	4293000	3813000	
370	4410000	4890000	5010000	3930000	4290000	3930000	
371	4431000	4887000	5127000	3927000	4287000	3927000	
372	4428000	4884000	5124000	3924000	4284000	3924000	
373	4449000	4881000	5121000	4041000	4281000	3921000	
374	4446000	4878000	5118000	4038000	4278000	3918000	
375	4443000	4875000	5115000	4035000	4275000	3915000	
376	4488000	4992000	5112000	4032000	4272000	4032000	
377	4509000	5109000	5109000	4029000	4269000	4029000	
378	4554000	5226000	5106000	4026000	4266000	4146000	
379	4575000	5223000	5103000	4023000	4383000	4143000	
380	4572000	5220000	5100000	4020000	4380000	4140000	
381	4569000	5217000	5097000	4017000	4377000	4137000	
382	4566000	5214000	5094000	4014000	4374000	4134000	
383	4587000	5211000	5091000	4011000	4371000	4251000	
384	4584000	5208000	5088000	4008000	4368000	4248000	
385	4581000	5205000	5085000	4005000	4365000	4245000	
386	4578000	5202000	5082000	4002000	4362000	4242000	
387	4575000	5199000	5079000	3999000	4359000	4239000	
388	4596000	5196000	5076000	4116000	4356000	4236000	
389	4593000	5193000	5073000	4113000	4353000	4233000	
390	4614000	5190000	5070000	4110000	4350000	4350000	
391	4611000	5187000	5067000	4107000	4347000	4347000	
392	4608000	5184000	5064000	4104000	4344000	4344000	
393	4629000	5181000	5061000	4101000	4461000	4341000	
394	4650000	5178000	5178000	4098000	4458000	4338000	
395	4647000	5175000	5175000	4095000	4455000	4335000	
396	4644000	5172000	5172000	4092000	4452000	4332000	
397	4665000	5289000	5169000	4089000	4449000	4329000	
398	4662000	5286000	5166000	4086000	4446000	4326000	
399	4659000	5283000	5163000	4083000	4443000	4323000	
400	4680000	5280000	5160000	4080000	4560000	4320000	
401	4677000	5277000	5157000	4077000	4557000	4317000	
402	4698000	5274000	5154000	4194000	4554000	4314000	
403	4695000	5271000	5151000	4191000	4551000	4311000	
404	4692000	5268000	5148000	4188000	4548000	4308000	
405	4689000	5265000	5145000	4185000	4545000	4305000	
406	4686000	5262000	5142000	4182000	4542000	4302000	
407	4683000	5259000	5139000	4179000	4539000	4299000	
408	4752000	5376000	5136000	4176000	4656000	4416000	
409	4773000	5373000	5253000	4173000	4653000	4413000	
410	4794000	5370000	5250000	4170000	4650000	4530000	
411	4815000	5367000	5247000	4287000	4647000	4527000	
412	4836000	5364000	5244000	4284000	4764000	4524000	
413	4833000	5361000	5241000	4281000	4761000	4521000	
414	4830000	5358000	5238000	4278000	4758000	4518000	
415	4827000	5355000	5235000	4275000	4755000	4515000	
416	4824000	5352000	5232000	4272000	4752000	4512000	
417	4893000	5469000	5349000	4269000	4869000	4509000	
418	4938000	5466000	5466000	4386000	4866000	4506000	
419	4935000	5463000	5463000	4383000	4863000	4503000	
420	5028000	5580000	5460000	4500000	4980000	4620000	
421	5025000	5577000	5457000	4497000	4977000	4617000	
422	5022000	5574000	5454000	4494000	4974000	4614000	
423	5019000	5571000	5451000	4491000	4971000	4611000	
