Feature	Gain	Cover	Frequency
ctrx_quarter_lag1	0.101347300516141	0.0121592497211479	0.0139657520354649
mcuentas_saldo_rank	0.055901887420126	0.011846733422669	0.0159939732854287
ctrx_quarter	0.045443682465539	0.0175042748969394	0.0141395995711761
cprestamos_personales	0.0326820672775681	0.00261056007631663	0.00115898357140788
cpayroll_trx	0.0312873649972196	0.00983927124079385	0.00272361139280851
ctarjeta_master	0.0264645263726502	0.000916975309547433	0.000695390142844725
mpayroll_rank	0.02629742322718	0.0296778695550495	0.0140526758033205
mcuenta_corriente_rank_lag1	0.0187207648122145	0.00668708757037188	0.00695390142844725
mpasivos_margen_rank	0.0160709407120057	0.01121684029504	0.0186016863210964
mactivos_margen_rank	0.0124676339550745	0.00938610902483969	0.0103729029641005
mrentabilidad_annual_rank_delta1	0.0116924957534858	0.00618462408580871	0.0110103439283748
mrentabilidad_annual_rank_lag1	0.0116276524875934	0.00669870887375434	0.0118506070176455
ctrx_quarter_delta1	0.0097724801560284	0.00790103556259568	0.00825775794628111
cliente_edad_lag1	0.00927296117793075	0.0112479401295768	0.012661895517631
mtarjeta_visa_consumo_rank	0.00870984968488608	0.0106575795981389	0.00976443658911135
mprestamos_personales_rank	0.00837930798693683	0.0150146441515665	0.00396951873207197
numero_de_cliente	0.00834278796342271	0.00718973589793379	0.0118506070176455
Visa_msaldopesos_rank	0.00808228653648602	0.00703476324773098	0.00788108828557355
Visa_msaldototal_rank	0.00728339260848949	0.00332795955993671	0.0074754440355808
mcuenta_corriente_rank	0.00726595084206556	0.00869984578422587	0.00915597021412222
mcuentas_saldo_rank_delta1	0.00725899562643529	0.00869885295327055	0.0107785472140932
ccomisiones_mantenimiento_delta1	0.00694065852616899	0.00260149296709849	0.00147770405354504
cpayroll_trx_lag1	0.00671346639127107	0.0056180396852457	0.00228899255353055
cliente_edad	0.00670661648888673	0.0070114254188152	0.0105177759105265
Master_mfinanciacion_limite_rank_delta1	0.0066754940461337	0.00536939924576075	0.00979341117839655
Visa_mpagominimo_rank	0.00664447146361123	0.00571097090318441	0.0114159881783676
Master_Fvencimiento	0.00654274730088745	0.00360696186228929	0.0074174948570104
Master_fechaalta	0.00652552432662474	0.00503204817014148	0.00863442760698867
chomebanking_transacciones	0.00631190268942806	0.00517155002148065	0.00808391041056993
Master_Fvencimiento_lag1	0.0061914193002865	0.00492829103384517	0.00817083417842552
Visa_mlimitecompra_rank_delta1	0.00617734636715262	0.00622163329500198	0.00909802103555182
mcuentas_saldo_rank_lag1	0.00616556120736022	0.00507115086632798	0.00880827514269985
mcaja_ahorro_rank	0.00611165199714408	0.00617350549936978	0.0143134471068873
mcomisiones_mantenimiento_rank	0.00604769150159932	0.00855278637482487	0.00788108828557355
Master_mfinanciacion_limite_rank	0.00602518366526197	0.0041452778869779	0.00735954567844001
mprestamos_personales_rank_lag1	0.00597884324959721	0.00332119598657398	0.00144872946425984
Visa_Fvencimiento_lag1	0.00594424004195054	0.00440244070896504	0.00683800307130646
Visa_Fvencimiento	0.00593273322830769	0.0041199866036437	0.00773621533914757
Master_fechaalta_lag1	0.00593059413227387	0.00612950026273962	0.00982238576768174
mcomisiones_mantenimiento_rank_delta1	0.00553912104036589	0.0104289092041458	0.00941674151768899
mactivos_margen_rank_delta1	0.00547978130372479	0.00382467890828168	0.00773621533914757
mcuenta_corriente_rank_delta1	0.00547710065849493	0.00617492823032972	0.0064903079998841
Visa_fechaalta_lag1	0.00543531297483789	0.00569819853203712	0.00773621533914757
mtransferencias_recibidas_rank	0.00536705246956944	0.00571660021269128	0.00793903746414395
chomebanking_transacciones_delta1	0.00534719220361911	0.00509641554347297	0.00791006287485875
