Feature	Gain	Cover	Frequency
ctrx_quarter	0.141207257431407	0.0264611895776877	0.00727075500047641
mcuentas_saldo_rank	0.0292506999054831	0.0141802013528835	0.00907378497035262
mpayroll_rank	0.0259574490817066	0.0350762580900278	0.00259093940793187
cpayroll_trx	0.0208798102404096	0.0209259049538458	0.000798903523237831
mpasivos_margen_rank	0.0190381678462157	0.0103973206682156	0.00852774540630474
mcaja_ahorro_rank	0.0180648858477413	0.00761678997754382	0.00618600526250211
mtarjeta_visa_consumo_rank	0.0171797509849444	0.0231810815662012	0.00400184700631061
ctrx_quarter_lag1	0.01393555304021	0.00446916957713522	0.00611637605634835
mrentabilidad_annual_rank_lag1	0.0115353522230925	0.00814779354865372	0.0112982548722121
mrentabilidad_annual_rank	0.0107506417408074	0.00660581049690112	0.0108548267698645
numero_de_cliente	0.0106559100273559	0.00681686089382447	0.0158388120524491
mrentabilidad_annual_rank_delta1	0.00971369192160536	0.00723919124564745	0.0129473676495379
mcuenta_corriente_rank	0.00962391070698306	0.0036786145052102	0.00772517718800619
cliente_edad_lag1	0.0095134521450061	0.00800871360047555	0.0133688075815211
cliente_edad	0.00916637005285174	0.00642167328779081	0.0143839281133417
ctrx_quarter_delta1	0.00846151077111977	0.00847952612357369	0.0112359550561798
mcuentas_saldo_rank_delta1	0.00837724008741938	0.00710207176991826	0.0118516238263814
mcaja_ahorro_rank_lag1	0.00772521456900494	0.00354526877328491	0.00693726774995053
Master_mfinanciacion_limite_rank_delta1	0.00757569116091407	0.00437482361546073	0.0126395332644371
mrentabilidad_rank	0.00749013496556876	0.0037208867782404	0.0082162463261432
Master_mlimitecompra_rank_delta1	0.00746087219995589	0.00428791959205649	0.0126431979594978
cliente_antiguedad	0.00739143522546082	0.00600506200612743	0.0107888622587714
mprestamos_personales_rank	0.00711457431932391	0.00956973623811244	0.00390290023967106
Visa_mfinanciacion_limite_rank_delta1	0.00709287634889465	0.00293366242689083	0.0121814463818466
Visa_Fvencimiento	0.00708734832275024	0.00353718643925815	0.0106825861020105
mactivos_margen_rank	0.00701898684758688	0.00509392699233543	0.00776915352873487
mactivos_margen_rank_delta1	0.00697523352473675	0.00304271382519434	0.0109061325007146
ctarjeta_visa_transacciones	0.00690452694693896	0.00832563329616728	0.00336785476080535
chomebanking_transacciones	0.0068765863015244	0.00420116134980007	0.00857905113715488
Master_Fvencimiento_lag1	0.00682354657020159	0.00419795984433292	0.00882458570622339
mcomisiones_mantenimiento_rank	0.0067623531160386	0.011972319363427	0.00840314577424013
mpasivos_margen_rank_delta1	0.00674412652103237	0.00302614115925309	0.00990567074913696
mactivos_margen_rank_lag1	0.00673717629381404	0.00454894405044313	0.00816860529035379
Visa_mlimitecompra_rank_delta1	0.00669581898855087	0.00269761292969275	0.0111076907290544
Visa_Fvencimiento_lag1	0.00661771996478543	0.00444248831387554	0.010037599771323
Visa_fechaalta_lag1	0.00661710416043915	0.00361009121263256	0.00875495650006963
Visa_msaldototal_rank	0.00660596840783882	0.00468869373993354	0.00359873054963097
Master_fechaalta_lag1	0.00659559999119078	0.00631129045322486	0.00962715392452194
mcuentas_saldo_rank_lag1	0.00638346404992383	0.00336167540358645	0.00703621451659007
cliente_antiguedad_lag1	0.00633979413688277	0.00417007872649618	0.00976641233682945
mcomisiones_mantenimiento_rank_delta1	0.00630561836409919	0.00768384220581159	0.00965280678994701
Master_Fvencimiento	0.00613474960960763	0.00431178415528143	0.00929366667399606
Visa_mpagominimo_rank	0.00605606739421077	0.011472565022647	0.00430235200128997
mrentabilidad_rank_delta1	0.00581601881516996	0.00257983927492138	0.00915807295674927
mcuenta_corriente_rank_lag1	0.00581041352526928	0.00511857536588763	0.00867066851367298
chomebanking_transacciones_lag1	0.00561982279867291	0.00264614603141051	0.00811363486444293
mpasivos_margen_rank_lag1	0.00555338699440882	0.00343876807175289	0.00705453799189369
chomebanking_transacciones_delta1	0.00549423968858214	0.00302841875303013	0.00842513394460447
mcuenta_corriente_rank_delta1	0.00544132098318677	0.00426227914939442	0.00918006112711361
Master_fechaalta	0.00539836556732428	0.00439713097097028	0.00758591877569868
mcaja_ahorro_rank_delta1	0.00538085602291736	0.00343835912723432	0.00797071175707469
Master_mfinanciacion_limite_rank_lag1	0.00538036733624644	0.00230832567362264	0.00780213578428139
cdescubierto_preacordado	0.00510077018638371	0.00725737034410726	0.00150985436501829
