Feature	Gain	Cover	Frequency
ctrx_quarter	0.0899070739301632	0.0238762360309152	0.00676136238703578
ctrx_quarter_lag1	0.0569451482781709	0.00753189758572498	0.0058341945366726
cpayroll_trx	0.0269364371489999	0.0201643734705833	0.000707286146719731
mcuentas_saldo_rank	0.0250325709262164	0.0133715273493659	0.00782778864970646
mcaja_ahorro_rank	0.0234223825096296	0.00656673851920088	0.00698857348080066
mtarjeta_visa_consumo_rank	0.0196754863532658	0.020570556008408	0.00325424921392291
mpayroll_rank	0.0173739643952358	0.0288987814797965	0.0021841582561915
mpasivos_margen_rank	0.0162100486645854	0.00940876015163341	0.00788642377067804
mcaja_ahorro_rank_lag1	0.0133354615921288	0.00365596467116922	0.00690795018946473
mrentabilidad_annual_rank_lag1	0.0125236567509323	0.00900696226236297	0.0119359118127781
mrentabilidad_annual_rank_delta1	0.0113494972944988	0.00776859630207115	0.0145158571355278
mcuenta_corriente_rank_lag1	0.0112308134975016	0.00553099974883024	0.00929000197893533
cliente_edad	0.00983585864990733	0.0063243626328738	0.0145011983552849
numero_de_cliente	0.00967759713177441	0.00684066610590298	0.0152671196229762
cliente_edad_lag1	0.00947273756149979	0.00731815045826525	0.0133248312407925
ctrx_quarter_delta1	0.00920223105487952	0.00921418487398516	0.0112579432265441
mrentabilidad_annual_rank	0.00837732796264481	0.00674609323466025	0.0114375132845196
Master_mlimitecompra_rank_delta1	0.00817925687734809	0.00362455947230873	0.0126212097891334
mcuenta_corriente_rank_delta1	0.00765586757690922	0.00528832944171751	0.01078153286865
Master_Fvencimiento	0.00759428612708189	0.00431705275549784	0.00992032952937986
mcuentas_saldo_rank_delta1	0.00744118635446238	0.00700090568181455	0.0118296356560171
Visa_mfinanciacion_limite_rank_delta1	0.00726315132232985	0.00267732462979493	0.0116390715128594
Master_mfinanciacion_limite_rank_delta1	0.00721075704335999	0.00447969164814903	0.0127568035063802
mprestamos_personales_rank	0.00719208490847185	0.00923209775594273	0.00344481335708056
Master_fechaalta_lag1	0.00715000488722708	0.00547560421808673	0.00886856204695207
cliente_antiguedad	0.00704992146597017	0.00540881984863766	0.0101512053182055
mcuentas_saldo_rank_lag1	0.00697009327996974	0.0036177462067119	0.0071314965881689
Visa_Fvencimiento	0.00693813249971417	0.00310812036723223	0.00942559569618212
Master_Fvencimiento_lag1	0.00690320591219853	0.00395529703824788	0.00932664892954257
mactivos_margen_rank	0.00690043689864435	0.00539451043135207	0.00767020676209533
mactivos_margen_rank_delta1	0.0068932852949237	0.00354558475909395	0.0113825428586087
mcomisiones_mantenimiento_rank	0.0068548280466161	0.0117440127241197	0.00853507479642619
Visa_Fvencimiento_lag1	0.00684055878854886	0.00413059838761	0.00955019532824674
Visa_msaldopesos_rank	0.00673055844275425	0.00517864281261585	0.00407514090752509
mrentabilidad_rank	0.00621343613005444	0.00362359965109577	0.00794505889164963
Visa_mpagominimo_rank	0.00609319259628002	0.0123282248475756	0.00536511356889993
Visa_mlimitecompra_rank_delta1	0.00609203858616068	0.00304304344930576	0.011166325850026
Master_fechaalta	0.00607340956146153	0.00507004502057704	0.00975175355658656
cproductos	0.0060408906433253	0.00855063178352815	0.0041081231630716
mrentabilidad_rank_lag1	0.00603195799033303	0.00272188424690386	0.00836649882363289
chomebanking_transacciones_delta1	0.00600834423028004	0.00329485403316874	0.00871098015934094
Visa_fechaalta_lag1	0.00598268170908753	0.00269334669704396	0.00717913762395831
chomebanking_transacciones	0.0059065517433946	0.00417700156087439	0.0078497768200708
mactivos_margen_rank_lag1	0.00585633650185209	0.00496751569933859	0.00865600973343008
mcomisiones_rank_delta1	0.00582146660855465	0.00273597296674659	0.00813562303480727
mcuenta_corriente_rank	0.00582008507179537	0.0034070288250898	0.00891620308274148
ctarjeta_visa_transacciones	0.00581265598837098	0.0111940233544586	0.00377830060760644
cliente_antiguedad_lag1	0.00577175724254209	0.00371187484755572	0.00902247923950248
Visa_fechaalta	0.00576139418779361	0.00256477413237692	0.00826388736193261
mpasivos_margen_rank_lag1	0.00575878408290067	0.0037725274197433	0.00736603707205523
Visa_msaldototal_rank	0.00570056367536243	0.0039924781774652	0.00367202445084545
mrentabilidad_rank_delta1	0.0053440059798178	0.0024248401389651	0.00855706296679053
mpasivos_margen_rank_delta1	0.00519095627477063	0.00296001064413843	0.00876961528031253
mpayroll_rank_lag1	0.00518628355476607	0.00877135994444814	0.00184700631060489
Visa_mfinanciacion_limite_rank	0.00504111506700997	0.00222417890485184	0.00722677865974772
mprestamos_personales_rank_lag1	0.00496718715357694	0.00388001605354145	0.00344481335708056
Visa_mfinanciacion_limite_rank_lag1	0.00487093600060015	0.00209709025875135	0.00643520452663134
mcomisiones_mantenimiento_rank_delta1	0.00485438761996374	0.00517111830579524	0.00889787960743787
Master_mfinanciacion_limite_rank	0.0048377495897288	0.00253873136153385	0.00757125999545578
Master_mlimitecompra_rank_lag1	0.00482093468822714	0.00171409323965075	0.00630327550444528
mcaja_ahorro_rank_delta1	0.00479374236406307	0.00374646385513688	0.008139287729868
mtransferencias_recibidas_rank	0.00473735542706224	0.00579350210774092	0.00576090063545812
mcomisiones_mantenimiento_rank_lag1	0.0047269836173508	0.00383177688549009	0.0075749246905165
mprestamos_personales_rank_delta1	0.00462334519018267	0.00941311691764141	0.00395787066558192
chomebanking_transacciones_lag1	0.00460899345228949	0.00233929081584652	0.00750896017942347
Master_mlimitecompra_rank	0.00458885492228424	0.00216687979959047	0.00674303891173216
Visa_mlimitecompra_rank	0.00457863179089893	0.00224369668727184	0.00719379640420121
mcomisiones_otras_rank_delta1	0.00454882645336695	0.002324967220995	0.00708752024744021
Master_mfinanciacion_limite_rank_lag1	0.00453102257110355	0.00202031873928093	0.00694459714007197
Visa_mlimitecompra_rank_lag1	0.00441933600833156	0.00219456905842267	0.00640588696614555
mcomisiones_rank	0.00424851045244802	0.00284043610797687	0.00618234056744138
mcomisiones_rank_lag1	0.00405108618203947	0.00267270132554759	0.00618966995756283
Visa_status_delta1	0.00405031204615622	0.00112361226912944	0.000190564143157648
Visa_mpagospesos_rank_lag1	0.00404106191700151	0.00295140958747877	0.00599177642428374
cprestamos_personales	0.0038245825705869	0.00394470686908929	0.00259460410299259
Visa_mconsumospesos_rank_lag1	0.00377628148639444	0.00183733125884668	0.00580487697618681
mcomisiones_otras_rank_lag1	0.00377613775713855	0.00229886254144741	0.00514889656031722
mttarjeta_visa_debitos_automaticos_rank_delta1	0.0037706800838072	0.00244302192208966	0.00513423778007432
Visa_mpagospesos_rank_delta1	0.00375351687415381	0.00253897568825325	0.00656346885375668
mtransferencias_recibidas_rank_delta1	0.00369530753618127	0.00350192589000663	0.00674670360679288
mtransferencias_recibidas_rank_lag1	0.00364038637818585	0.00335208508611369	0.00520386698622808
ccomisiones_otras	0.00347795472488865	0.00385525918792755	0.00399451761618916
mcaja_ahorro_dolares_rank_delta1	0.00338839668163508	0.00379455557650265	0.00525517271707821
Visa_mpagominimo_rank_delta1	0.00324127435070656	0.0043916210812239	0.00569493612436509
Visa_cconsumos_lag1	0.00324091095433703	0.00203592540384844	0.00455521596047993
mtransferencias_emitidas_rank_delta1	0.00323516777990524	0.00292287203761887	0.00480807991966988
mcomisiones_otras_rank	0.00319696549139076	0.00309655761705135	0.00474578010363758
ccomisiones_otras_lag1	0.0031779850340334	0.00489324982835221	0.00443061632841531
Master_fultimo_cierre	0.00316545672261403	0.00137320500909661	0.00478242705424482
Visa_mconsumospesos_rank	0.00314590276690922	0.00181280737789945	0.00455888065554065
cdescubierto_preacordado_delta1	0.00314541222274619	0.00319644896585715	0.000685297976355388
cpayroll_trx_lag1	0.00309199410235128	0.00440678115246485	0.000798903523237831
