Feature	Gain	Cover	Frequency
ctrx_quarter	0.115457157624845	0.0130914285398143	0.0144623685191624
ctrx_quarter_lag1	0.0421126117401989	0.00807672280959266	0.0123155288765641
mcuentas_saldo_rank	0.0318524303037024	0.0104846102146869	0.0131910205552042
cpayroll_trx	0.0248249494256974	0.00409003599870566	0.000477540915621871
mtarjeta_visa_consumo_rank	0.0182273863955516	0.00762637319606721	0.00582369524511673
mpayroll_rank	0.0177419361853325	0.00741448308146858	0.00148289021166792
mcaja_ahorro_rank	0.0168257349009823	0.00560770223085253	0.0114054783158724
numero_de_cliente	0.0133824324019046	0.0126908354466804	0.0194126665633391
mrentabilidad_annual_rank_lag1	0.0132342820235342	0.00947584160381262	0.013864395135785
mpasivos_margen_rank	0.0132154849719197	0.0104798961230687	0.0164563112896537
mrentabilidad_annual_rank_delta1	0.0124365264989011	0.0100011680526273	0.0167390657791666
ctrx_quarter_delta1	0.0105639368279063	0.00624804778216042	0.0117290751205372
cliente_edad	0.0102435942097958	0.00974993550111429	0.0150729087687403
mcuentas_saldo_rank_delta1	0.00945947992836209	0.00646847676285701	0.013470633328167
cliente_edad_lag1	0.0094279617205866	0.00984928807179031	0.0125522048566749
mrentabilidad_annual_rank	0.00905301107565821	0.0111044431874635	0.0113290298798189
Master_mlimitecompra_rank_delta1	0.00873549395522396	0.00668018775970197	0.013514617359869
mprestamos_personales_rank	0.00862140050582725	0.0126149316644726	0.00370617829031974
Visa_mfinanciacion_limite_rank_delta1	0.00828754345143549	0.00669718170292067	0.0139879693200907
mactivos_margen_rank	0.00816000720780973	0.0103384630890503	0.0101058549029628
mactivos_margen_rank_delta1	0.00815817935760732	0.00825336653066102	0.0130538322658479
Visa_mlimitecompra_rank_delta1	0.00802348564876131	0.00727651968042676	0.0135858296016722
mcomisiones_mantenimiento_rank	0.0079957814813647	0.00913493494470907	0.0101236579634137
Master_mfinanciacion_limite_rank_delta1	0.007888078100062	0.00604072157454614	0.0128370538238879
chomebanking_transacciones	0.00779847553083652	0.00434607312055271	0.0097948249644986
Visa_Fvencimiento_lag1	0.00735942887688101	0.00667197108814413	0.00960527473263992
cliente_antiguedad	0.00723976340213727	0.00664900253929277	0.0109007091901493
mcuenta_corriente_rank	0.00722784607060948	0.0088547002853898	0.0124506226882202
Master_Fvencimiento	0.00720800784519829	0.00616275930001786	0.00906699396371527
mcuenta_corriente_rank_lag1	0.0071450776180021	0.00893647239000662	0.0114180451820729
mrentabilidad_rank	0.00711136906598592	0.00700793988387	0.00850986289548975
mcuenta_corriente_rank_delta1	0.00709634961394225	0.00614006176920557	0.0110735036004072
mrentabilidad_rank_delta1	0.00702762993923006	0.00521910852202417	0.011003338597454
Visa_Fvencimiento	0.0069093093991142	0.00632408226513802	0.00962412503194078
cliente_antiguedad_lag1	0.00685011016732042	0.00676966920281799	0.0103006413290718
Master_fechaalta_lag1	0.0066730583488316	0.0040759322734704	0.00766474114350105
mpasivos_margen_rank_lag1	0.00648540487564243	0.00570321522600189	0.0116651935506843
mcomisiones_mantenimiento_rank_delta1	0.00638440769064466	0.0102684994603209	0.0121437817051562
mpasivos_margen_rank_delta1	0.00635977600212685	0.00422085902352468	0.0102995940902217
mactivos_margen_rank_lag1	0.00632019933615641	0.0087353772558824	0.00922303255237241
Master_fechaalta	0.00614076581172312	0.00477913753636082	0.00777260674505599
mcomisiones_mantenimiento_rank_lag1	0.0060402042601438	0.00774394552095691	0.00993829668695517
mrentabilidad_rank_lag1	0.00602497379462527	0.0066544785085271	0.00861772849704469
Master_Fvencimiento_lag1	0.00600883623604578	0.00560595712889099	0.00823548631677718
Visa_mpagominimo_rank	0.00580721225300561	0.00661258368543365	0.00591585226392095
chomebanking_transacciones_delta1	0.00578769743458358	0.00294035071801887	0.00776213435655551
Visa_fechaalta_lag1	0.00577097163980156	0.00396495168260839	0.00707095671552385
mcuentas_saldo_rank_lag1	0.00566249952556535	0.00497809069977515	0.009563385178638
Visa_fechaalta	0.00562020881313594	0.00368871815600538	0.00725003455888205
chomebanking_transacciones_lag1	0.00549363745399262	0.00299430513306617	0.00878842842960251
cproductos	0.00548494331656739	0.00941547524146518	0.00545506716989984
Master_mfinanciacion_limite_rank	0.00540236055424976	0.00695591202994647	0.00652220355809872
Visa_mpagominimo_rank_lag1	0.00532872595128592	0.00401396430405653	0.00487594408582332
mcaja_ahorro_rank_delta1	0.00531652076962363	0.00337512921212529	0.00817265198577431
mcaja_ahorro_rank_lag1	0.0052911800237546	0.00379117108608175	0.00969114831834385
mcomisiones_rank_delta1	0.00522077822935611	0.00419637441264051	0.00772966995220402
cdescubierto_preacordado	0.0050740959758405	0.00685751299790035	0.00155829140887137
Visa_msaldopesos_rank	0.00495583223138341	0.00271686711901028	0.00502255752483003
ctarjeta_visa_transacciones	0.00480429983757013	0.00428272555977551	0.00448218227820528
mtransferencias_recibidas_rank	0.0047734780672649	0.00352005989240105	0.00572734927091231
mprestamos_personales_rank_delta1	0.00470494059743976	0.0145322943139025	0.00390934262722905
Visa_mfinanciacion_limite_rank	0.00469623719965718	0.00615623153661648	0.00711703522492596
Visa_mpagospesos_rank_delta1	0.00457585461098814	0.00261208950473578	0.00663111639850371
Visa_mfinanciacion_limite_rank_lag1	0.00451542433678003	0.00439032306615538	0.00597345040067358
mcomisiones_otras_rank_delta1	0.0044762981755278	0.00394927319288324	0.00716101925662797
Visa_mlimitecompra_rank_lag1	0.00443503426529076	0.00348841073861304	0.00616404787138231
Master_mlimitecompra_rank_lag1	0.00441687799242681	0.00443580007707902	0.00570431001621126
mcaja_ahorro_dolares_rank_delta1	0.00441043667993605	0.00460842878422332	0.00486861341387298
Visa_mlimitecompra_rank	0.00439259936004912	0.00456536141717929	0.00659760475530217
Master_mlimitecompra_rank	0.00437236537007697	0.00327590056885868	0.00606037122522757
cproductos_delta1	0.00435263144848924	0.00435649431187728	0.00107341982129916
Visa_mpagospesos_rank_lag1	0.00419125983468641	0.00307455256261161	0.00628029138373764
Master_mfinanciacion_limite_rank_lag1	0.00414957118360431	0.00397972613777002	0.00585720688831826
mprestamos_personales_rank_lag1	0.00404201856244656	0.00894791025437007	0.00337210909715444
mcomisiones_rank_lag1	0.00397808586575893	0.00279007485290035	0.00590014368117023
Visa_msaldototal_rank	0.00393598082822682	0.00266797800686288	0.00441201727525207
mtransferencias_recibidas_rank_delta1	0.00383472266187606	0.00321573339348102	0.00570326277736121
foto_mes	0.00380847752050413	0.00444630739878935	0.0035480452239625
Visa_status_delta1	0.00378237467641967	0.00307844691037387	0.000407375912668658
mtransferencias_recibidas_rank_lag1	0.00373852782503026	0.00226306919605037	0.00551894873975277
mcomisiones_otras_rank_lag1	0.00368470280222057	0.0021565116931731	0.00522467462288929
Visa_mconsumospesos_rank_lag1	0.00363533704987266	0.00190210762016436	0.00516498200843656
ccomisiones_otras	0.0036048205643423	0.00286478309518076	0.00547915366345095
mcomisiones_rank	0.00349581479762076	0.00305621741040536	0.00527180037114145
mttarjeta_visa_debitos_automaticos_rank_delta1	0.00346457147923947	0.00193665025318343	0.00363077709311629
mcaja_ahorro_dolares_rank_lag1	0.00338882291390297	0.00375698794289604	0.00430938786794737
Visa_mpagominimo_rank_delta1	0.00330425487538938	0.00196985836695367	0.00468639385396464
mcaja_ahorro_dolares_rank	0.00326173278934251	0.00453052928571798	0.0040350112892348
ccomisiones_otras_lag1	0.00323963565855414	0.00251445209944062	0.0053733825395961
Visa_mconsumospesos_rank	0.00320510125379678	0.00165871611138124	0.00479111773896943
mtransferencias_emitidas_rank_delta1	0.00317433366226441	0.00151609790653047	0.00326738521214965
mcomisiones_otras_rank	0.00315237492303155	0.003529463072739	0.00456177243080893
cprestamos_personales	0.00309007467258824	0.0125260842413419	0.00317522819334543
Visa_cconsumos_lag1	0.00302449465027192	0.00144876418132735	0.00369465866296922
Visa_mconsumospesos_rank_delta1	0.00298974075069302	0.00116723447221757	0.00446647369545456
Master_fultimo_cierre	0.00288507919633244	0.00186642079096244	0.00401720822878399
cdescubierto_preacordado_delta1	0.0028718858585332	0.004880523954845	0.000912145038391776
Visa_mpagospesos_rank	0.00278931076421103	0.00272798780613763	0.00474922818496752
cproductos_lag1	0.00278697194952726	0.00566345961410111	0.00470419691441545
ccomisiones_mantenimiento_delta1	0.0026572321220639	0.00335144143274199	0.000895389216791009
mcuenta_debitos_automaticos_rank	0.00264765799242284	0.00215852396657395	0.00205991881804434
Master_fultimo_cierre_lag1	0.00262140168208839	0.00174403511545661	0.00358888753911437
Visa_msaldototal_rank_delta1	0.00260542484891075	0.00158875967412092	0.00360145440531495
Visa_status	0.00259239243059248	0.00841301798094534	0.00122526945455612
Visa_msaldopesos_rank_delta1	0.00256537354345618	0.0018768129655454	0.00353443111891188
thomebanking	0.00249280388943715	0.00305256280615374	0.00190073851283705
ccallcenter_transacciones_delta1	0.00245292285589315	0.00586930897827571	0.00166825148812641
Visa_fultimo_cierre	0.00244709538820393	0.00276700068979928	0.00383813038542579
Visa_cconsumos_delta1	0.00243875158074981	0.00172264133109515	0.00267988421727274
ctarjeta_visa_transacciones_lag1	0.00239248534435275	0.00170691726752511	0.00331765267695195
Visa_cconsumos	0.00226840015208594	0.00119762888189073	0.00340143178495579
Visa_fultimo_cierre_lag1	0.00221052553048589	0.00180089404780383	0.0035501397016626
mtarjeta_visa_consumo_rank_delta1	0.00219848849043648	0.00134572706981904	0.00318884229839605
mtransferencias_emitidas_rank	0.00217270657417843	0.00213860986879112	0.00287885959878185
mautoservicio_rank_delta1	0.00210377503661765	0.00110038600393537	0.00285058414983056
ctarjeta_visa_transacciones_delta1	0.00208295370714167	0.0016833288307615	0.00224423285565279
ctarjeta_debito_transacciones_delta1	0.00205679248891667	0.00188593693291438	0.00232172853055634
ctransferencias_recibidas	0.00205083995128274	0.0017845430720959	0.00303070923203881
cpayroll_trx_lag1	0.00193331968661665	0.000959738428862056	0.000528855619274222
cprestamos_personales_lag1	0.00192876689556539	0.0127382853451683	0.00315847237174466
mttarjeta_visa_debitos_automaticos_rank_lag1	0.00192073521303194	0.00108176068431303	0.00267150630647236
internet_lag1	0.00189736841681883	0.00726627426198652	0.00246101129761271
mtransferencias_emitidas_rank_lag1	0.0018916230021138	0.0012100656914855	0.0026746480230225
mpagomiscuentas_rank_delta1	0.00188960038702979	0.00130415703353945	0.00207039120654482
tcallcenter	0.00188373835176446	0.0012405360296929	0.000505816364573166
mautoservicio_rank	0.00185446630906599	0.00119956773540935	0.00247776711921348
mpayroll_rank_lag1	0.00185431861082778	0.00175110692185774	0.00175936126808058
Visa_mconsumototal_rank_delta1	0.00180001991767357	0.000980269320552995	0.00236885427880849
mttarjeta_visa_debitos_automaticos_rank	0.00179652458368062	0.0008898748117262	0.00244844443141214
Visa_msaldototal_rank_lag1	0.00179522084464803	0.00188045853864977	0.00286210377718108
mcuenta_debitos_automaticos_rank_delta1	0.00178907015369356	0.0019428982182637	0.00241074383281041
ctransferencias_recibidas_lag1	0.00177657497977838	0.00128699810464007	0.00266312839567197
Visa_msaldopesos_rank_lag1	0.00176187010321037	0.00269993338343987	0.0026987345165736
ccallcenter_transacciones	0.00174769463902195	0.00167055360401026	0.000944609442743263
mpagomiscuentas_rank	0.00172883754202619	0.0018526917747161	0.0014671816289172
ccomisiones_otras_delta1	0.00171921121288556	0.00163647214485279	0.00244006652061176
Master_status	0.00168428122346973	0.00444973772955106	0.000779145704435685
ccajas_transacciones	0.00165184175215264	0.00311831231761105	0.000533044574674413
mcuenta_debitos_automaticos_rank_lag1	0.00163351395270323	0.00113710422360131	0.00206515501229458
ctarjeta_debito_transacciones_lag1	0.00163182821962804	0.000944322093272195	0.00229659479815518
ctarjeta_debito_lag1	0.00162208972437604	0.0041624529218597	0.00236990151765854
ctarjeta_debito	0.00161810731979796	0.0029136879282141	0.00237932666730897
mpayroll_rank_delta1	0.00161626299820296	0.00165075482059826	0.00166825148812641
ccaja_ahorro	0.00160423660817912	0.00209772812300199	0.00114986825735266
ctransferencias_emitidas_delta1	0.00160093351900787	0.00265212081749272	0.00179810910553235
ctarjeta_debito_transacciones	0.00160034628128536	0.00100559591867424	0.00233429539675691
internet	0.00159483879571898	0.00537601099143335	0.00161065335137377
mtarjeta_visa_consumo_rank_lag1	0.00154905783559991	0.0014198855828218	0.00245263338681233
mautoservicio_rank_lag1	0.0015464864393595	0.000685611919084228	0.0022358549448524
