Feature	Gain	Cover	Frequency
ctrx_quarter	0.132922577529566	0.0128349873795537	0.0140667921283773
mcuentas_saldo_rank	0.0305822370817446	0.0105473870216847	0.0134939410790754
ctrx_quarter_lag1	0.0248371293703393	0.00884272051671735	0.0122288513760469
cpayroll_trx	0.0247907555706459	0.00380921714822911	0.000479644937075402
mpayroll_rank	0.0194808542986889	0.00745696549069606	0.00149758135375071
mcaja_ahorro_rank	0.0177060220830929	0.00618193888435243	0.0121461178606998
mtarjeta_visa_consumo_rank	0.0166022453111374	0.00797912708882178	0.00563949341954375
mrentabilidad_annual_rank_delta1	0.0135413944350192	0.01058809777545	0.0173897471182032
mpasivos_margen_rank	0.0131314803261255	0.00967513369802454	0.0163508655077691
mrentabilidad_annual_rank_lag1	0.0125729151189524	0.00932952904622619	0.013769370377003
numero_de_cliente	0.012239869685365	0.0128882801289405	0.0186223717709057
ctrx_quarter_delta1	0.0108877915918522	0.00598444419325733	0.011791096826489
cliente_edad	0.0101678709530045	0.00913867199063196	0.0151999271107257
mcuentas_saldo_rank_delta1	0.00929843882387715	0.00670260559190925	0.0133871205909058
mrentabilidad_annual_rank	0.00929680217002248	0.0108338436047203	0.0112559471259529
cliente_edad_lag1	0.00912421742967366	0.00991941983888086	0.0124152636004998
mcuenta_corriente_rank	0.00884091889878501	0.00819475652203933	0.0118466015899497
Master_mlimitecompra_rank_delta1	0.00861956350935975	0.00632371013797143	0.0132415514942825
mprestamos_personales_rank	0.00860914628853689	0.0138674749486962	0.00389475877943978
mactivos_margen_rank	0.00833581629513197	0.00909042930097393	0.00985994996193211
Master_mfinanciacion_limite_rank_delta1	0.00827993658128594	0.00581744765523139	0.013099124176723
mactivos_margen_rank_delta1	0.00822505778951506	0.00854219731823769	0.0129116646925822
Visa_mfinanciacion_limite_rank_delta1	0.00820654648995772	0.00690580617958625	0.0135096499743945
Visa_mlimitecompra_rank_delta1	0.00815035436506914	0.0072690670726861	0.0135483985828482
mcomisiones_mantenimiento_rank	0.00811529566657023	0.0093552207384785	0.0104076667787235
chomebanking_transacciones	0.00797338159952188	0.00446345540934076	0.0100390313685694
cliente_antiguedad_lag1	0.0074529345592336	0.00676609976013126	0.0100610238220161
Visa_Fvencimiento	0.0073444963712544	0.00679626485940069	0.010180411426441
mcuenta_corriente_rank_delta1	0.00726973788125551	0.00579089645059912	0.0110098410992876
Master_Fvencimiento_lag1	0.00707569501793625	0.00533976642327572	0.00884410806463268
cliente_antiguedad	0.00694633125128049	0.00649477679056214	0.0108307596926502
mrentabilidad_rank_delta1	0.00691072150478527	0.0050161318090842	0.0106642454022682
Visa_Fvencimiento_lag1	0.00689751033588013	0.00642276146448019	0.0090650798587875
mactivos_margen_rank_lag1	0.00673707559105061	0.0081875305549942	0.00966411240028779
Master_Fvencimiento	0.00673534640010937	0.00551880474879541	0.00883782450650505
mpasivos_margen_rank_delta1	0.00672953398016184	0.00444950624485118	0.0106600563635164
mcomisiones_mantenimiento_rank_delta1	0.00671930837608397	0.0105543367553496	0.0120005487640765
mcuenta_corriente_rank_lag1	0.00642148529182244	0.00881897248038757	0.0111627410137264
Visa_mpagominimo_rank	0.0062737218773513	0.00680889472995291	0.00607201167066196
Master_fechaalta_lag1	0.00623699558153967	0.00411930092066742	0.00754969509034186
Master_fechaalta	0.00622234615322875	0.00452268580973169	0.00778637577981575
mrentabilidad_rank_lag1	0.00603842454771631	0.00644686077690166	0.0090650798587875
mcuentas_saldo_rank_lag1	0.00599215159294688	0.00512303727473885	0.0101322374807959
mcomisiones_mantenimiento_rank_lag1	0.00596405898277468	0.00697948561506646	0.00992802184164805
mpasivos_margen_rank_lag1	0.00593351426770756	0.00590639215316594	0.0114098943000797
chomebanking_transacciones_delta1	0.00589540949454128	0.00307281101107423	0.0075926327375473
Visa_fechaalta_lag1	0.0058417932451503	0.00386027534765099	0.00733186507525084
mrentabilidad_rank	0.0057756643478884	0.00657546551347044	0.00831419466253628
Visa_fechaalta	0.00568904516676611	0.00366094840510008	0.00732872329618703
cproductos	0.00540724962020662	0.00977664246626028	0.00538396205568699
chomebanking_transacciones_lag1	0.00536795340024932	0.00279589412919012	0.0085435445341946
mcaja_ahorro_rank_delta1	0.00526902394812619	0.00292513217323285	0.00780941549295037
ctarjeta_visa_transacciones	0.00526731548437217	0.00364820563916635	0.00451892555345056
Master_mfinanciacion_limite_rank	0.00520171421679629	0.00638036009616471	0.00637571698016386
cdescubierto_preacordado	0.00510548038331481	0.00731905910237156	0.00169341891539503
Visa_msaldopesos_rank	0.00501319032551499	0.00316499808303311	0.00506664237024191
Visa_mlimitecompra_rank	0.00497359209385299	0.00438601273925798	0.00699988375417464
cproductos_delta1	0.00489154460773141	0.00462928472673854	0.00106820488169631
mcomisiones_rank_delta1	0.00486440192355638	0.00398763111176364	0.00733710137369053
mtransferencias_recibidas_rank	0.00479817016047239	0.00380182063709703	0.00604373565908765
Visa_msaldototal_rank	0.0047282206990445	0.00256199088463109	0.00449902761937975
mprestamos_personales_rank_delta1	0.00470722240466453	0.0146112153927048	0.00391779849257441
Visa_mfinanciacion_limite_rank	0.00457294585654407	0.00599237834483061	0.00672340719655912
Master_mlimitecompra_rank	0.00457189190888462	0.00303239719783916	0.00587303232995383
mcomisiones_otras_rank_delta1	0.00456510359784931	0.00390108375633543	0.00727845483116603
mcaja_ahorro_dolares_rank_delta1	0.00456173725770278	0.00468390397615092	0.00496191640144815
mcaja_ahorro_rank_lag1	0.00442487852139856	0.00436250142706637	0.00963897816777729
Visa_mpagominimo_rank_lag1	0.00440832584457394	0.0036831118474874	0.00470638503759139
Visa_mlimitecompra_rank_lag1	0.00435698785871451	0.00317954609829912	0.00591073367871958
Visa_mfinanciacion_limite_rank_lag1	0.00434738475511831	0.00481204230487432	0.00619139927508685
Master_mfinanciacion_limite_rank_lag1	0.00434202598353447	0.00480305357956859	0.00640608751111404
Master_mlimitecompra_rank_lag1	0.00431769807255751	0.00415332898017356	0.00589711930277639
Visa_mpagospesos_rank_delta1	0.00430383331043595	0.00248886308762544	0.00663334286339649
Visa_mpagospesos_rank_lag1	0.00406791336855117	0.00326229410585525	0.00615055614725728
ccomisiones_otras	0.00397413325541169	0.0028939766095672	0.00561331192734531
mtransferencias_recibidas_rank_delta1	0.00394926205606856	0.00337130068460061	0.00587826862839351
Visa_status_delta1	0.00375052124368261	0.00312012063655569	0.00041157305735946
mtransferencias_recibidas_rank_lag1	0.00372166261641088	0.00248954311042967	0.00546145927259437
mcomisiones_rank_lag1	0.00370302239379938	0.00279871568544175	0.00600708157000983
mprestamos_personales_rank_lag1	0.00362039838578852	0.00983439951151827	0.003454909710506
foto_mes	0.00358239586641572	0.00436765021848613	0.00339207412922975
mcomisiones_rank	0.0035683271750157	0.00264686940943085	0.00527714156751736
mcomisiones_otras_rank_lag1	0.00351441539286792	0.00207384707526514	0.00519650257154616
Visa_mconsumospesos_rank_lag1	0.00349938511319764	0.00177007633304515	0.00502370472303647
