envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
2878	31494000	33366000	30726000	30006000	31806000	31566000	31219685.1574213
2879	31491000	33363000	30723000	30003000	31803000	31563000	31228079.4602699
2880	31488000	33360000	30720000	3e+07	31800000	31560000	31236473.7631184
2881	31509000	33357000	30717000	29997000	31917000	31557000	31244868.065967
2882	31530000	33354000	30834000	29994000	31914000	31554000	31253274.3628186
2883	31527000	33351000	30831000	29991000	31911000	31551000	31261668.6656672
2884	31548000	33348000	30828000	29988000	31908000	31668000	31270050.9745127
2885	31569000	33465000	30825000	29985000	31905000	31665000	31278445.2773613
2886	31590000	33462000	30822000	29982000	31902000	31782000	31286839.5802099
2887	31635000	33579000	30819000	29979000	32019000	31779000	31295233.8830585
2888	31632000	33576000	30816000	29976000	32016000	31776000	31303640.17991
2889	31629000	33573000	30813000	29973000	32013000	31773000	31312022.4887556
2890	31626000	33570000	30810000	29970000	32010000	31770000	31320440.7796102
2891	31671000	33567000	30807000	29967000	32127000	31887000	31328871.0644678
2892	31668000	33564000	30804000	29964000	32124000	31884000	31337313.3433283
2893	31665000	33561000	30801000	29961000	32121000	31881000	31345743.6281859
2894	31662000	33558000	30798000	29958000	32118000	31878000	31354173.9130435
2895	31683000	33555000	30795000	30075000	32115000	31875000	31362592.2038981
2896	31680000	33552000	30792000	30072000	32112000	31872000	31371010.4947526
2897	31677000	33549000	30789000	30069000	32109000	31869000	31379416.7916042
2898	31698000	33546000	30906000	30066000	32106000	31866000	31387823.0884558
2899	31719000	33663000	30903000	30063000	32103000	31863000	31396229.3853073
2900	31716000	33660000	30900000	30060000	32100000	31860000	31404635.6821589
2901	31713000	33657000	30897000	30057000	32097000	31857000	31413041.9790105
2902	31734000	33654000	30894000	30054000	32214000	31854000	31421436.2818591
2903	31731000	33651000	30891000	30051000	32211000	31851000	31429830.5847077
2904	31728000	33648000	30888000	30048000	32208000	31848000	31438236.8815592
2905	31749000	33645000	30885000	30165000	32205000	31845000	31446655.1724138
2906	31746000	33642000	30882000	30162000	32202000	31842000	31455061.4692654
2907	31791000	33639000	30879000	30159000	32319000	31959000	31463455.7721139
2908	31812000	33636000	30996000	30156000	32316000	31956000	31471850.0749625
2909	31809000	33633000	30993000	30153000	32313000	31953000	31480220.3898051
2910	31830000	33630000	30990000	30270000	32310000	31950000	31488566.7166417
2911	31827000	33627000	30987000	30267000	32307000	31947000	31496913.0434783
2912	31824000	33624000	30984000	30264000	32304000	31944000	31505259.3703148
2913	31893000	33741000	31101000	30261000	32301000	32061000	31513617.6911544
2914	31938000	33858000	31218000	30258000	32298000	32058000	31521976.011994
2915	31959000	33855000	31335000	30255000	32295000	32055000	31530334.3328336
2916	31980000	33852000	31332000	30372000	32292000	32052000	31538668.6656672
2917	32001000	33849000	31449000	30369000	32289000	32049000	31546991.0044978
2918	31998000	33846000	31446000	30366000	32286000	32046000	31555325.3373313
2919	31995000	33843000	31443000	30363000	32283000	32043000	31563659.6701649
2920	32016000	33840000	31440000	30360000	32400000	32040000	31571982.0089955
2921	32061000	33837000	31437000	30477000	32397000	32157000	31580304.3478261
2922	32058000	33834000	31434000	30474000	32394000	32154000	31588626.6866567
2923	32055000	33831000	31431000	30471000	32391000	32151000	31596937.0314843
2924	32052000	33828000	31428000	30468000	32388000	32148000	31605235.3823088
2925	32049000	33825000	31425000	30465000	32385000	32145000	31613521.7391304
2926	32046000	33822000	31422000	30462000	32382000	32142000	31621808.095952
2927	32067000	33819000	31419000	30459000	32499000	32139000	31630094.4527736
2928	32088000	33816000	31416000	30576000	32496000	32136000	31638368.8155922
2929	32109000	33933000	31413000	30573000	32493000	32133000	31646643.1784108
2930	32130000	34050000	31410000	30570000	32490000	32130000	31654905.5472264
2931	32175000	34047000	31527000	30687000	32487000	32127000	31663155.922039
2932	32172000	34044000	31524000	30684000	32484000	32124000	31671406.2968516
2933	32169000	34041000	31521000	30681000	32481000	32121000	31679656.6716642
2934	32166000	34038000	31518000	30678000	32478000	32118000	31687919.0404798
2935	32187000	34035000	31515000	30675000	32475000	32235000	31696181.4092954
2936	32184000	34032000	31512000	30672000	32472000	32232000	31704443.7781109
2937	32181000	34029000	31509000	30669000	32469000	32229000	31712694.1529235
2938	32202000	34026000	31506000	30786000	32466000	32226000	31720932.5337331
2939	32199000	34023000	31503000	30783000	32463000	32223000	31729182.9085457
2940	32196000	34020000	31500000	30780000	32460000	32220000	31737433.2833583
2941	32193000	34017000	31497000	30777000	32457000	32217000	31745695.6521739
2942	32214000	34014000	31614000	30774000	32454000	32214000	31753958.0209895
2943	32211000	34011000	31611000	30771000	32451000	32211000	31762220.3898051
2944	32232000	34008000	31728000	30768000	32448000	32208000	31770482.7586207
2945	32229000	34005000	31725000	30765000	32445000	32205000	31778733.1334333
2946	32274000	34002000	31722000	30882000	32562000	32202000	31786983.5082459
2947	32271000	33999000	31719000	30879000	32559000	32199000	31795245.8770615
2948	32268000	33996000	31716000	30876000	32556000	32196000	31803508.2458771
2949	32265000	33993000	31713000	30873000	32553000	32193000	31811758.6206897
2950	32262000	33990000	31710000	30870000	32550000	32190000	31819997.0014993
2951	32259000	33987000	31707000	30867000	32547000	32187000	31828235.3823088
2952	32256000	33984000	31704000	30864000	32544000	32184000	31836461.7691154
2953	32277000	33981000	31821000	30861000	32541000	32181000	31844688.155922
2954	32298000	33978000	31818000	30978000	32538000	32178000	31852914.5427286
2955	32319000	33975000	31815000	31095000	32535000	32175000	31861140.9295352
2956	32316000	33972000	31812000	31092000	32532000	32172000	31869355.3223388
2957	32337000	34089000	31809000	31089000	32529000	32169000	31877581.7091454
2958	32334000	34086000	31806000	31086000	32526000	32166000	31885796.101949
2959	32331000	34083000	31803000	31083000	32523000	32163000	31894010.4947526
2960	32328000	34080000	31800000	31080000	32520000	32160000	31902224.8875562
2961	32325000	34077000	31797000	31077000	32517000	32157000	31910439.2803598
2962	32322000	34074000	31794000	31074000	32514000	32154000	31918653.6731634
2963	32343000	34071000	31791000	31191000	32511000	32151000	31926868.065967
2964	32364000	34068000	31788000	31308000	32508000	32148000	31935094.4527736
2965	32361000	34065000	31785000	31305000	32505000	32145000	31943320.8395802
2966	32358000	34062000	31782000	31302000	32502000	32142000	31951547.2263868
2967	32379000	34059000	31899000	31299000	32499000	32139000	31959761.6191904
2968	32400000	34056000	31896000	31296000	32616000	32136000	31967976.011994
2969	32421000	34173000	31893000	31293000	32613000	32133000	31976190.4047976
2970	32418000	34170000	31890000	31290000	32610000	32130000	31984404.7976012
2971	32415000	34167000	31887000	31287000	32607000	32127000	31992607.1964018
2972	32412000	34164000	31884000	31284000	32604000	32124000	32000797.6011994
2973	32409000	34161000	31881000	31281000	32601000	32121000	32008976.011994
2974	32406000	34158000	31878000	31278000	32598000	32118000	32017154.4227886
2975	32403000	34155000	31875000	31275000	32595000	32115000	32025320.8395802
2976	32424000	34152000	31872000	31272000	32592000	32232000	32033487.2563718
2977	32445000	34269000	31869000	31269000	32589000	32229000	32041629.6851574
2978	32442000	34266000	31866000	31266000	32586000	32226000	32049772.113943
2979	32439000	34263000	31863000	31263000	32583000	32223000	32057914.5427286
2980	32436000	34260000	31860000	31260000	32580000	32220000	32066068.9655172
2981	32433000	34257000	31857000	31257000	32577000	32217000	32074211.3943028
2982	32454000	34254000	31854000	31374000	32574000	32214000	32082353.8230885
2983	32451000	34251000	31851000	31371000	32571000	32211000	32090484.2578711
2984	32472000	34248000	31848000	31488000	32568000	32208000	32098614.6926537
2985	32493000	34245000	31845000	31485000	32565000	32325000	32106745.1274363
2986	32490000	34242000	31842000	31482000	32562000	32322000	32114887.5562219
2987	32487000	34239000	31839000	31479000	32559000	32319000	32123029.9850075
2988	32484000	34236000	31836000	31476000	32556000	32316000	32131184.4077961
2989	32505000	34353000	31833000	31473000	32553000	32313000	32139326.8365817
2990	32502000	34350000	31830000	31470000	32550000	32310000	32147469.2653673
2991	32499000	34347000	31827000	31467000	32547000	32307000	32155611.6941529
2992	32520000	34344000	31824000	31584000	32544000	32304000	32163766.1169415
2993	32541000	34341000	31821000	31581000	32661000	32301000	32171908.5457271
2994	32562000	34338000	31818000	31578000	32778000	32298000	32180050.9745127
2995	32559000	34335000	31815000	31575000	32775000	32295000	32188193.4032984
2996	32556000	34332000	31812000	31572000	32772000	32292000	32196359.82009
2997	32553000	34329000	31809000	31569000	32769000	32289000	32204514.2428786
2998	32550000	34326000	31806000	31566000	32766000	32286000	32212656.6716642
2999	32547000	34323000	31803000	31563000	32763000	32283000	32220799.1004498
3000	32544000	34320000	31800000	31560000	32760000	32280000	32228929.5352324
3001	32541000	34317000	31797000	31557000	32757000	32277000	32237023.988006
3002	32538000	34314000	31794000	31554000	32754000	32274000	32245118.4407796
3003	32559000	34311000	31791000	31551000	32871000	32271000	32253212.8935532
3004	32580000	34308000	31788000	31548000	32868000	32388000	32261307.3463268
3005	32577000	34305000	31785000	31545000	32865000	32385000	32269401.7991005
3006	32598000	34422000	31782000	31542000	32862000	32382000	32277484.2578711
3007	32595000	34419000	31779000	31539000	32859000	32379000	32285566.7166417
3008	32592000	34416000	31776000	31536000	32856000	32376000	32293649.1754123
3009	32613000	34413000	31773000	31533000	32973000	32373000	32301731.6341829
3010	32658000	34410000	31770000	31650000	33090000	32370000	32309826.0869565
3011	32655000	34407000	31767000	31647000	33087000	32367000	32317908.5457271
3012	32652000	34404000	31764000	31644000	33084000	32364000	32325991.0044978
3013	32697000	34401000	31761000	31761000	33081000	32481000	32334073.4632684
3014	32742000	34518000	31758000	31878000	33078000	32478000	32342155.922039
3015	32763000	34635000	31755000	31875000	33075000	32475000	32350226.3868066
3016	32760000	34632000	31752000	31872000	33072000	32472000	32358308.8455772
3017	32757000	34629000	31749000	31869000	33069000	32469000	32366391.3043478
3018	32778000	34746000	31746000	31866000	33066000	32466000	32374461.7691154
3019	32775000	34743000	31743000	31863000	33063000	32463000	32382532.2338831
3020	32796000	34740000	31740000	31860000	33180000	32460000	32390614.6926537
3021	32817000	34737000	31737000	31857000	33297000	32457000	32398697.1514243
3022	32862000	34734000	31854000	31974000	33294000	32454000	32406767.6161919
3023	32907000	34731000	31971000	32091000	33291000	32451000	32414850.0749625
3024	32904000	34728000	31968000	32088000	33288000	32448000	32422932.5337331
3025	32901000	34725000	31965000	32085000	33285000	32445000	32431026.9865067
3026	32922000	34722000	32082000	32082000	33282000	32442000	32439121.4392804
3027	32919000	34719000	32079000	32079000	33279000	32439000	32447191.904048
3028	32916000	34716000	32076000	32076000	33276000	32436000	32455250.3748126
3029	32913000	34713000	32073000	32073000	33273000	32433000	32463308.8455772
3030	32910000	34710000	32070000	32070000	33270000	32430000	32471379.3103448
3031	32907000	34707000	32067000	32067000	33267000	32427000	32479449.7751124
3032	32904000	34704000	32064000	32064000	33264000	32424000	32487520.2398801
3033	32949000	34701000	32061000	32061000	33381000	32541000	32495590.7046477
3034	32946000	34698000	32058000	32058000	33378000	32538000	32503661.1694153
3035	32967000	34695000	32175000	32055000	33375000	32535000	32511731.6341829
3036	32964000	34692000	32172000	32052000	33372000	32532000	32519826.0869565
3037	32961000	34689000	32169000	32049000	33369000	32529000	32527920.5397301
3038	32958000	34686000	32166000	32046000	33366000	32526000	32536014.9925037
3039	32955000	34683000	32163000	32043000	33363000	32523000	32544109.4452774
3040	32952000	34680000	32160000	32040000	33360000	32520000	32552203.898051
3041	32973000	34677000	32157000	32157000	33357000	32517000	32560298.3508246
3042	32994000	34674000	32274000	32154000	33354000	32514000	32568392.8035982
3043	33039000	34791000	32271000	32271000	33351000	32511000	32576463.2683658
3044	33036000	34788000	32268000	32268000	33348000	32508000	32584521.7391304
3045	33033000	34785000	32265000	32265000	33345000	32505000	32592568.2158921
3046	33030000	34782000	32262000	32262000	33342000	32502000	32600614.6926537
3047	33027000	34779000	32259000	32259000	33339000	32499000	32608661.1694153
3048	33024000	34776000	32256000	32256000	33336000	32496000	32616719.6401799
3049	33021000	34773000	32253000	32253000	33333000	32493000	32624790.1049475
3050	33018000	34770000	32250000	32250000	33330000	32490000	32632848.5757121
3051	33063000	34767000	32247000	32367000	33447000	32487000	32640907.0464768
3052	33060000	34764000	32244000	32364000	33444000	32484000	32648965.5172414
3053	33057000	34761000	32241000	32361000	33441000	32481000	32657023.988006
3054	33078000	34758000	32238000	32358000	33438000	32598000	32665082.4587706
3055	33075000	34755000	32235000	32355000	33435000	32595000	32673140.9295352
3056	33096000	34752000	32232000	32352000	33552000	32592000	32681199.4002999
3057	33117000	34869000	32229000	32349000	33549000	32589000	32689269.8650675
3058	33114000	34866000	32226000	32346000	33546000	32586000	32697340.3298351
3059	33135000	34863000	32223000	32463000	33543000	32583000	32705410.7946027
3060	33132000	34860000	32220000	32460000	33540000	32580000	32713481.2593703
3061	33177000	34857000	32217000	32577000	33537000	32697000	32721551.7241379
3062	33174000	34854000	32214000	32574000	33534000	32694000	32729622.1889055
3063	33171000	34851000	32211000	32571000	33531000	32691000	32737692.6536732
3064	33168000	34848000	32208000	32568000	33528000	32688000	32745751.1244378
3065	33165000	34845000	32205000	32565000	33525000	32685000	32753809.5952024
3066	33162000	34842000	32202000	32562000	33522000	32682000	32761868.065967
3067	33159000	34839000	32199000	32559000	33519000	32679000	32769950.5247376
3068	33156000	34836000	32196000	32556000	33516000	32676000	32778032.9835082
3069	33153000	34833000	32193000	32553000	33513000	32673000	32786115.4422789
3070	33174000	34830000	32190000	32550000	33510000	32790000	32794221.8890555
3071	33171000	34827000	32187000	32547000	33507000	32787000	32802328.3358321
3072	33192000	34824000	32184000	32544000	33504000	32904000	32810434.7826087
3073	33189000	34821000	32181000	32541000	33501000	32901000	32818541.2293853
3074	33234000	34938000	32178000	32658000	33498000	32898000	32826647.6761619
3075	33279000	35055000	32295000	32655000	33495000	32895000	32834754.1229385
3076	33276000	35052000	32292000	32652000	33492000	32892000	32842872.5637181
3077	33273000	35049000	32289000	32649000	33489000	32889000	32851026.9865067
3078	33318000	35166000	32286000	32766000	33486000	32886000	32859169.4152924
3079	33315000	35163000	32283000	32763000	33483000	32883000	32867299.850075
3080	33312000	35160000	32280000	32760000	33480000	32880000	32875418.2908546
3081	33309000	35157000	32277000	32757000	33477000	32877000	32883536.7316342
3082	33306000	35154000	32274000	32754000	33474000	32874000	32891655.1724138
3083	33303000	35151000	32271000	32751000	33471000	32871000	32899773.6131934
3084	33324000	35148000	32268000	32748000	33588000	32868000	32907892.053973
3085	33321000	35145000	32265000	32745000	33585000	32865000	32916022.4887556
3086	33318000	35142000	32262000	32742000	33582000	32862000	32924140.9295352
3087	33315000	35139000	32259000	32739000	33579000	32859000	32932259.3703148
3088	33360000	35136000	32376000	32736000	33696000	32856000	32940377.8110945
3089	33357000	35133000	32373000	32733000	33693000	32853000	32948496.2518741
3090	33354000	35130000	32370000	32730000	33690000	32850000	32956614.6926537
3091	33399000	35127000	32487000	32727000	33687000	32967000	32964733.1334333
3092	33420000	35124000	32484000	32844000	33684000	32964000	32972827.5862069
3093	33417000	35121000	32481000	32841000	33681000	32961000	32980922.0389805
3094	33414000	35118000	32478000	32838000	33678000	32958000	32989028.4857571
3095	33411000	35115000	32475000	32835000	33675000	32955000	32997122.9385307
3096	33408000	35112000	32472000	32832000	33672000	32952000	33005217.3913043
3097	33405000	35109000	32469000	32829000	33669000	32949000	33013311.844078
3098	33402000	35106000	32466000	32826000	33666000	32946000	33021418.2908546
3099	33399000	35103000	32463000	32823000	33663000	32943000	33029548.7256372
3100	33396000	35100000	32460000	32820000	33660000	32940000	33037679.1604198
3101	33417000	35217000	32457000	32817000	33657000	32937000	33045821.5892054
3102	33414000	35214000	32454000	32814000	33654000	32934000	33053964.017991
3103	33459000	35211000	32571000	32811000	33651000	33051000	33062094.4527736
3104	33456000	35208000	32568000	32808000	33648000	33048000	33070224.8875562
3105	33477000	35205000	32565000	32925000	33645000	33045000	33078355.3223388
3106	33474000	35202000	32562000	32922000	33642000	33042000	33086485.7571214
3107	33471000	35199000	32559000	32919000	33639000	33039000	33094604.197901
3108	33468000	35196000	32556000	32916000	33636000	33036000	33102722.6386807
3109	33465000	35193000	32553000	32913000	33633000	33033000	33110853.0734633
3110	33486000	35310000	32550000	32910000	33630000	33030000	33118971.5142429
3111	33483000	35307000	32547000	32907000	33627000	33027000	33127125.9370315
3112	33480000	35304000	32544000	32904000	33624000	33024000	33135280.3598201
3113	33477000	35301000	32541000	32901000	33621000	33021000	33143422.7886057
3114	33498000	35298000	32538000	32898000	33738000	33018000	33151553.2233883
3115	33495000	35295000	32535000	32895000	33735000	33015000	33159695.6521739
3116	33492000	35292000	32532000	32892000	33732000	33012000	33167826.0869565
3117	33489000	35289000	32529000	32889000	33729000	33009000	33175944.5277361
3118	33534000	35406000	32526000	32886000	33726000	33126000	33184062.9685157
3119	33555000	35403000	32643000	32883000	33723000	33123000	33192181.4092954
3120	33552000	35400000	32640000	32880000	33720000	33120000	33200311.844078
3121	33597000	35397000	32757000	32997000	33717000	33117000	33208466.2668666
3122	33618000	35394000	32754000	33114000	33714000	33114000	33216632.6836582
3123	33615000	35391000	32751000	33111000	33711000	33111000	33224787.1064468
3124	33636000	35508000	32748000	33108000	33708000	33108000	33232941.5292354
3125	33633000	35505000	32745000	33105000	33705000	33105000	33241095.952024
3126	33630000	35502000	32742000	33102000	33702000	33102000	33249238.3808096
3127	33627000	35499000	32739000	33099000	33699000	33099000	33257380.8095952
3128	33648000	35616000	32736000	33096000	33696000	33096000	33265523.2383808
3129	33645000	35613000	32733000	33093000	33693000	33093000	33273665.6671664
3130	33666000	35610000	32850000	33090000	33690000	33090000	33281796.101949
3131	33663000	35607000	32847000	33087000	33687000	33087000	33289926.5367316
3132	33660000	35604000	32844000	33084000	33684000	33084000	33298056.9715142
3133	33657000	35601000	32841000	33081000	33681000	33081000	33306175.4122939
3134	33678000	35598000	32838000	33198000	33678000	33078000	33314281.8590705
3135	33675000	35595000	32835000	33195000	33675000	33075000	33322400.2998501
3136	33672000	35592000	32832000	33192000	33672000	33072000	33330518.7406297
3137	33693000	35589000	32949000	33189000	33669000	33069000	33338637.1814093
3138	33714000	35586000	32946000	33186000	33786000	33066000	33346755.6221889
3139	33711000	35583000	32943000	33183000	33783000	33063000	33354874.0629685
3140	33708000	35580000	32940000	33180000	33780000	33060000	33363004.4977511
3141	33705000	35577000	32937000	33177000	33777000	33057000	33371158.9205397
3142	33702000	35574000	32934000	33174000	33774000	33054000	33379301.3493253
3143	33723000	35691000	32931000	33171000	33771000	33051000	33387443.7781109
3144	33720000	35688000	32928000	33168000	33768000	33048000	33395586.2068966
3145	33717000	35685000	32925000	33165000	33765000	33045000	33403728.6356822
3146	33714000	35682000	32922000	33162000	33762000	33042000	33411871.0644678
3147	33735000	35799000	32919000	33159000	33759000	33039000	33420001.4992504
3148	33756000	35796000	33036000	33156000	33756000	33036000	33428143.928036
3149	33777000	35793000	33153000	33153000	33753000	33033000	33436286.3568216
3150	33798000	35790000	33150000	33270000	33750000	33030000	33444428.7856072
3151	33795000	35787000	33147000	33267000	33747000	33027000	33452571.2143928
3152	33792000	35784000	33144000	33264000	33744000	33024000	33460713.6431784
3153	33789000	35781000	33141000	33261000	33741000	33021000	33468844.077961
3154	33786000	35778000	33138000	33258000	33738000	33018000	33476962.5187406
3155	33783000	35775000	33135000	33255000	33735000	33015000	33485080.9595202
3156	33780000	35772000	33132000	33252000	33732000	33012000	33493175.4122939
3157	33777000	35769000	33129000	33249000	33729000	33009000	33501245.8770615
3158	33774000	35766000	33126000	33246000	33726000	33006000	33509316.3418291
3159	33819000	35763000	33123000	33243000	33843000	33123000	33517386.8065967
3160	33816000	35760000	33120000	33240000	33840000	33120000	33525457.2713643
3161	33885000	35757000	33117000	33357000	33957000	33237000	33533527.7361319
3162	33882000	35754000	33114000	33354000	33954000	33234000	33541598.2008995
3163	33879000	35751000	33111000	33351000	33951000	33231000	33549656.6716642
3164	33900000	35748000	33108000	33348000	34068000	33228000	33557703.1484258
3165	33897000	35745000	33105000	33345000	34065000	33225000	33565737.6311844
3166	33918000	35742000	33102000	33342000	34062000	33342000	33573760.11994
3167	33915000	35739000	33099000	33339000	34059000	33339000	33581770.6146927
3168	33912000	35736000	33096000	33336000	34056000	33336000	33589769.1154423
3169	33933000	35733000	33093000	33333000	34173000	33333000	33597755.6221889
3170	33930000	35730000	33090000	33330000	34170000	33330000	33605742.1289355
3171	33927000	35727000	33087000	33327000	34167000	33327000	33613716.6416792
3172	33948000	35724000	33084000	33324000	34284000	33324000	33621691.1544228
3173	33945000	35721000	33081000	33321000	34281000	33321000	33629665.6671664
3174	33942000	35718000	33078000	33318000	34278000	33318000	33637652.173913
3175	33963000	35715000	33195000	33315000	34275000	33315000	33645626.6866567
3176	33960000	35712000	33192000	33312000	34272000	33312000	33653589.2053973
3177	33957000	35709000	33189000	33309000	34269000	33309000	33661539.7301349
3178	33978000	35706000	33186000	33306000	34266000	33426000	33669478.2608696
3179	33999000	35823000	33183000	33303000	34263000	33423000	33677404.7976012
3180	33996000	35820000	33180000	33300000	34260000	33420000	33685319.3403298
3181	33993000	35817000	33177000	33297000	34257000	33417000	33693221.8890555
3182	33990000	35814000	33174000	33294000	34254000	33414000	33701124.4377811
3183	33987000	35811000	33171000	33291000	34251000	33411000	33709026.9865067
3184	34008000	35808000	33288000	33288000	34248000	33408000	33716929.5352324
3185	34005000	35805000	33285000	33285000	34245000	33405000	33724832.083958
3186	34002000	35802000	33282000	33282000	34242000	33402000	33732734.6326837
3187	33999000	35799000	33279000	33279000	34239000	33399000	33740649.1754123
3188	33996000	35796000	33276000	33276000	34236000	33396000	33748563.7181409
3189	33993000	35793000	33273000	33273000	34233000	33393000	33756466.2668666
3190	33990000	35790000	33270000	33270000	34230000	33390000	33764356.8215892
3191	34011000	35787000	33387000	33267000	34227000	33387000	33772247.3763118
3192	34008000	35784000	33384000	33264000	34224000	33384000	33780137.9310345
3193	34053000	35781000	33501000	33261000	34221000	33501000	33788028.4857571
3194	34074000	35778000	33498000	33258000	34338000	33498000	33795931.0344828
3195	34071000	35775000	33495000	33255000	34335000	33495000	33803821.5892054
3196	34068000	35772000	33492000	33252000	34332000	33492000	33811712.143928
3197	34089000	35769000	33489000	33369000	34329000	33489000	33819614.6926537
3198	34134000	35766000	33606000	33486000	34326000	33486000	33827505.2473763
3199	34131000	35763000	33603000	33483000	34323000	33483000	33835359.82009
3200	34128000	35760000	33600000	33480000	34320000	33480000	33843202.3988006
3201	34125000	35757000	33597000	33477000	34317000	33477000	33851032.9835082
3202	34122000	35754000	33594000	33474000	34314000	33474000	33858863.5682159
3203	34167000	35751000	33591000	33591000	34311000	33591000	33866694.1529235
3204	34164000	35748000	33588000	33588000	34308000	33588000	33874524.7376312
3205	34161000	35745000	33585000	33585000	34305000	33585000	33882367.3163418
3206	34158000	35742000	33582000	33582000	34302000	33582000	33890221.8890555
3207	34155000	35739000	33579000	33579000	34299000	33579000	33898076.4617691
3208	34176000	35736000	33576000	33576000	34296000	33696000	33905919.0404798
3209	34173000	35733000	33573000	33573000	34293000	33693000	33913761.6191904
3210	34170000	35730000	33570000	33570000	34290000	33690000	33921616.191904
3211	34191000	35727000	33567000	33567000	34287000	33807000	33929470.7646177
3212	34188000	35724000	33564000	33564000	34284000	33804000	33937313.3433283
3213	34233000	35721000	33681000	33561000	34281000	33921000	33945167.916042
3214	34230000	35718000	33678000	33558000	34278000	33918000	33953022.4887556
3215	34227000	35715000	33675000	33555000	34275000	33915000	33960877.0614693
3216	34248000	35832000	33672000	33552000	34272000	33912000	33968731.6341829
3217	34245000	35829000	33669000	33549000	34269000	33909000	33976562.2188906
3218	34242000	35826000	33666000	33546000	34266000	33906000	33984392.8035982
3219	34239000	35823000	33663000	33543000	34263000	33903000	33992223.3883059
3220	34236000	35820000	33660000	33540000	34260000	33900000	34000053.9730135
3221	34257000	35937000	33657000	33537000	34257000	33897000	34007884.5577211
3222	34254000	35934000	33654000	33534000	34254000	33894000	34015715.1424288
3223	34251000	35931000	33651000	33531000	34251000	33891000	34023545.7271364
3224	34272000	35928000	33648000	33528000	34368000	33888000	34031364.3178411
3225	34269000	35925000	33645000	33525000	34365000	33885000	34039170.9145427
3226	34266000	35922000	33642000	33522000	34362000	33882000	34046977.5112444
3227	34263000	35919000	33639000	33519000	34359000	33879000	34054772.113943
3228	34260000	35916000	33636000	33516000	34356000	33876000	34062566.7166417
3229	34281000	35913000	33633000	33513000	34353000	33993000	34070349.3253373
3230	34278000	35910000	33630000	33510000	34350000	33990000	34078131.934033
3231	34323000	35907000	33747000	33507000	34467000	33987000	34085902.5487256
3232	34320000	35904000	33744000	33504000	34464000	33984000	34093685.1574213
3233	34317000	35901000	33741000	33501000	34461000	33981000	34101467.7661169
3234	34314000	35898000	33738000	33498000	34458000	33978000	34109250.3748126
3235	34359000	35895000	33735000	33495000	34575000	34095000	34117032.9835082
3236	34356000	35892000	33732000	33492000	34572000	34092000	34124803.5982009
3237	34353000	35889000	33729000	33489000	34569000	34089000	34132574.2128936
3238	34350000	35886000	33726000	33486000	34566000	34086000	34140332.8335832
3239	34347000	35883000	33723000	33483000	34563000	34083000	34148091.4542729
3240	34344000	35880000	33720000	33480000	34560000	34080000	34155850.0749625
3241	34341000	35877000	33717000	33477000	34557000	34077000	34163608.6956522
3242	34338000	35874000	33714000	33474000	34554000	34074000	34171367.3163418
3243	34359000	35991000	33711000	33471000	34551000	34071000	34179113.9430285
3244	34356000	35988000	33708000	33468000	34548000	34068000	34186872.5637181
3245	34377000	36105000	33705000	33465000	34545000	34065000	34194631.1844078
3246	34374000	36102000	33702000	33462000	34542000	34062000	34202389.8050975
3247	34395000	36099000	33699000	33459000	34659000	34059000	34210136.4317841
3248	34416000	36096000	33696000	33576000	34656000	34056000	34217859.0704648
3249	34437000	36093000	33693000	33573000	34773000	34053000	34225581.7091454
3250	34434000	36090000	33690000	33570000	34770000	34050000	34233292.3538231
3251	34431000	36087000	33687000	33567000	34767000	34047000	34241002.9985007
3252	34428000	36084000	33684000	33564000	34764000	34044000	34248713.6431784
3253	34449000	36081000	33681000	33681000	34761000	34041000	34256424.2878561
3254	34446000	36078000	33678000	33678000	34758000	34038000	34264122.9385307
3255	34467000	36075000	33675000	33795000	34755000	34035000	34271833.5832084
3256	34464000	36072000	33672000	33792000	34752000	34032000	34279532.2338831
3257	34485000	36069000	33789000	33789000	34749000	34029000	34287230.8845577
3258	34482000	36066000	33786000	33786000	34746000	34026000	34294929.5352324
3259	34503000	36063000	33783000	33903000	34743000	34023000	34302652.173913
3260	34524000	36060000	33900000	33900000	34740000	34020000	34310374.8125937
3261	34521000	36057000	33897000	33897000	34737000	34017000	34318097.4512744
3262	34542000	36054000	33894000	34014000	34734000	34014000	34325820.089955
3263	34539000	36051000	33891000	34011000	34731000	34011000	34333518.7406297
3264	34536000	36048000	33888000	34008000	34728000	34008000	34341217.3913044
3265	34533000	36045000	33885000	34005000	34725000	34005000	34348916.041979
3266	34530000	36042000	33882000	34002000	34722000	34002000	34356614.6926537
3267	34527000	36039000	33879000	33999000	34719000	33999000	34364301.3493253
3268	34524000	36036000	33876000	33996000	34716000	33996000	34371988.005997
3269	34521000	36033000	33873000	33993000	34713000	33993000	34379674.6626687
3270	34518000	36030000	33870000	33990000	34710000	33990000	34387361.3193403
3271	34539000	36147000	33867000	33987000	34707000	33987000	34395035.982009
3272	34560000	36144000	33984000	33984000	34704000	33984000	34402722.6386807
3273	34605000	36141000	34101000	34101000	34701000	33981000	34410409.2953523
3274	34602000	36138000	34098000	34098000	34698000	33978000	34418095.952024
3275	34599000	36135000	34095000	34095000	34695000	33975000	34425794.6026987
3276	34596000	36132000	34092000	34092000	34692000	33972000	34433481.2593703
3277	34593000	36129000	34089000	34089000	34689000	33969000	34441167.916042
