envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
4323	39879000	40791000	38751000	39111000	41031000	39711000	39986238.3808096
4324	39876000	40788000	38748000	39108000	41028000	39708000	39991610.1949025
4325	39873000	40785000	38745000	39105000	41025000	39705000	39996982.0089955
4326	39870000	40782000	38742000	39102000	41022000	39702000	40002353.8230885
4327	39867000	40779000	38739000	39099000	41019000	39699000	40007725.6371814
4328	39864000	40776000	38736000	39096000	41016000	39696000	40013097.4512744
4329	39861000	40773000	38733000	39093000	41013000	39693000	40018469.2653673
4330	39858000	40770000	38730000	39090000	41010000	39690000	40023841.0794603
4331	39855000	40767000	38727000	39087000	41007000	39687000	40029188.9055472
4332	39852000	40764000	38724000	39084000	41004000	39684000	40034536.7316342
4333	39849000	40761000	38721000	39081000	41001000	39681000	40039896.5517241
4334	39918000	40878000	38718000	39198000	40998000	39798000	40045268.3658171
4335	39915000	40875000	38715000	39195000	40995000	39795000	40050640.17991
4336	39936000	40872000	38832000	39192000	40992000	39792000	40056023.988006
4337	39933000	40869000	38829000	39189000	40989000	39789000	40061383.808096
4338	39930000	40866000	38826000	39186000	40986000	39786000	40066743.6281859
4339	39951000	40983000	38823000	39183000	40983000	39783000	40072103.4482759
4340	39948000	40980000	38820000	39180000	40980000	39780000	40077451.2743628
4341	39969000	40977000	38937000	39177000	40977000	39777000	40082787.1064468
4342	39966000	40974000	38934000	39174000	40974000	39774000	40088110.9445277
4343	39987000	40971000	38931000	39171000	40971000	39891000	40093434.7826087
4344	39984000	40968000	38928000	39168000	40968000	39888000	40098758.6206896
4345	39981000	40965000	38925000	39165000	40965000	39885000	40104094.4527736
4346	39978000	40962000	38922000	39162000	40962000	39882000	40109418.2908546
4347	39975000	40959000	38919000	39159000	40959000	39879000	40114742.1289355
4348	39972000	40956000	38916000	39156000	40956000	39876000	40120065.9670165
4349	39969000	40953000	38913000	39153000	40953000	39873000	40125389.8050975
4350	39966000	40950000	38910000	39150000	40950000	39870000	40130713.6431784
4351	39987000	40947000	38907000	39147000	41067000	39867000	40136037.4812594
4352	39984000	40944000	38904000	39144000	41064000	39864000	40141373.3133433
4353	39981000	40941000	38901000	39141000	41061000	39861000	40146697.1514243
4354	40002000	40938000	38898000	39138000	41178000	39858000	40152020.9895052
4355	39999000	40935000	38895000	39135000	41175000	39855000	40157332.8335832
4356	39996000	40932000	38892000	39132000	41172000	39852000	40162644.6776612
4357	39993000	40929000	38889000	39129000	41169000	39849000	40167944.5277361
4358	40038000	40926000	39006000	39246000	41166000	39846000	40173244.3778111
4359	40035000	40923000	39003000	39243000	41163000	39843000	40178544.2278861
4360	40056000	40920000	3.9e+07	39240000	41280000	39840000	40183832.083958
4361	40077000	40917000	38997000	39237000	41397000	39837000	40189119.94003
4362	40098000	41034000	38994000	39234000	41394000	39834000	40194407.7961019
4363	40095000	41031000	38991000	39231000	41391000	39831000	40199683.6581709
4364	40116000	41028000	38988000	39228000	41388000	39948000	40204983.5082459
4365	40137000	41145000	38985000	39225000	41385000	39945000	40210283.3583208
4366	40158000	41142000	39102000	39222000	41382000	39942000	40215595.2023988
4367	40155000	41139000	39099000	39219000	41379000	39939000	40220907.0464768
4368	40176000	41256000	39096000	39216000	41376000	39936000	40226218.8905547
4369	40173000	41253000	39093000	39213000	41373000	39933000	40231518.7406297
4370	40170000	41250000	39090000	39210000	41370000	39930000	40236842.5787106
4371	40191000	41247000	39207000	39207000	41367000	39927000	40242166.4167916
4372	40188000	41244000	39204000	39204000	41364000	39924000	40247490.2548726
4373	40185000	41241000	39201000	39201000	41361000	39921000	40252790.1049475
4374	40182000	41238000	39198000	39198000	41358000	39918000	40258089.9550225
4375	40179000	41235000	39195000	39195000	41355000	39915000	40263377.8110945
4376	40176000	41232000	39192000	39192000	41352000	39912000	40268653.6731634
4377	40173000	41229000	39189000	39189000	41349000	39909000	40273905.5472264
4378	40194000	41226000	39186000	39186000	41346000	40026000	40279145.4272864
4379	40239000	41223000	39303000	39183000	41463000	40023000	40284373.3133433
4380	40236000	41220000	39300000	39180000	41460000	40020000	40289601.1994003
4381	40257000	41337000	39297000	39177000	41457000	40017000	40294841.0794603
4382	40254000	41334000	39294000	39174000	41454000	40014000	40300092.9535232
4383	40275000	41331000	39291000	39171000	41451000	40131000	40305344.8275862
4384	40272000	41328000	39288000	39168000	41448000	40128000	40310584.7076462
4385	40269000	41325000	39285000	39165000	41445000	40125000	40315848.5757121
4386	40290000	41322000	39282000	39162000	41442000	40242000	40321112.4437781
4387	40287000	41319000	39279000	39159000	41439000	40239000	40326376.3118441
4388	40308000	41316000	39276000	39156000	41436000	40356000	40331640.17991
4389	40305000	41313000	39273000	39153000	41433000	40353000	40336904.047976
4390	40302000	41310000	39270000	39150000	41430000	40350000	40342167.916042
4391	40323000	41427000	39267000	39147000	41427000	40347000	40347431.7841079
4392	40320000	41424000	39264000	39144000	41424000	40344000	40352707.6461769
4393	40317000	41421000	39261000	39141000	41421000	40341000	40357983.5082459
4394	40314000	41418000	39258000	39138000	41418000	40338000	40363259.3703148
4395	40311000	41415000	39255000	39135000	41415000	40335000	40368523.2383808
4396	40308000	41412000	39252000	39132000	41412000	40332000	40373787.1064468
4397	40353000	41409000	39369000	39129000	41529000	40329000	40379050.9745127
4398	40350000	41406000	39366000	39126000	41526000	40326000	40384326.8365817
4399	40347000	41403000	39363000	39123000	41523000	40323000	40389602.6986507
4400	40344000	41400000	39360000	39120000	41520000	40320000	40394878.5607196
4401	40341000	41397000	39357000	39117000	41517000	40317000	40400154.4227886
4402	40338000	41394000	39354000	39114000	41514000	40314000	40405430.2848576
4403	40359000	41391000	39351000	39111000	41511000	40431000	40410706.1469265
4404	40356000	41388000	39348000	39108000	41508000	40428000	40415982.0089955
4405	40377000	41385000	39465000	39105000	41505000	40425000	40421257.8710645
4406	40374000	41382000	39462000	39102000	41502000	40422000	40426545.7271364
4407	40371000	41379000	39459000	39099000	41499000	40419000	40431845.5772114
4408	40368000	41376000	39456000	39096000	41496000	40416000	40437145.4272864
4409	40389000	41373000	39453000	39093000	41613000	40413000	40442457.2713643
4410	40386000	41370000	39450000	39090000	41610000	40410000	40447769.1154423
4411	40383000	41367000	39447000	39087000	41607000	40407000	40453080.9595202
4412	40404000	41364000	39444000	39084000	41724000	40404000	40458392.8035982
4413	40401000	41361000	39441000	39081000	41721000	40401000	40463704.6476762
4414	40398000	41358000	39438000	39078000	41718000	40398000	40469028.4857571
4415	40419000	41355000	39435000	39195000	41715000	40395000	40474340.3298351
4416	40464000	41472000	39432000	39192000	41712000	40512000	40479628.185907
4417	40461000	41469000	39429000	39189000	41709000	40509000	40484916.041979
4418	40458000	41466000	39426000	39186000	41706000	40506000	40490203.898051
4419	40455000	41463000	39423000	39183000	41703000	40503000	40495491.7541229
4420	40476000	41460000	39540000	39180000	41700000	40500000	40500791.6041979
4421	40473000	41457000	39537000	39177000	41697000	40497000	40506091.4542729
4422	40470000	41454000	39534000	39174000	41694000	40494000	40511403.2983508
4423	40467000	41451000	39531000	39171000	41691000	40491000	40516715.1424288
4424	40464000	41448000	39528000	39168000	41688000	40488000	40522014.9925037
4425	40485000	41445000	39525000	39165000	41805000	40485000	40527314.8425787
4426	40482000	41442000	39522000	39162000	41802000	40482000	40532614.6926537
4427	40479000	41439000	39519000	39159000	41799000	40479000	40537914.5427286
4428	40476000	41436000	39516000	39156000	41796000	40476000	40543214.3928036
4429	40473000	41433000	39513000	39153000	41793000	40473000	40548526.2368816
4430	40470000	41430000	39510000	39150000	41790000	40470000	40553826.0869565
4431	40467000	41427000	39507000	39147000	41787000	40467000	40559125.9370315
4432	40464000	41424000	39504000	39144000	41784000	40464000	40564425.7871064
4433	40461000	41421000	39501000	39141000	41781000	40461000	40569713.6431784
4434	40458000	41418000	39498000	39138000	41778000	40458000	40575001.4992504
4435	40455000	41415000	39495000	39135000	41775000	40455000	40580289.3553223
4436	40452000	41412000	39492000	39132000	41772000	40452000	40585577.2113943
4437	40473000	41409000	39609000	39129000	41769000	40449000	40590853.0734633
4438	40494000	41406000	39606000	39126000	41766000	40566000	40596128.9355322
4439	40515000	41403000	39603000	39123000	41883000	40563000	40601404.7976012
4440	40536000	41400000	39720000	39120000	41880000	40560000	40606680.6596702
4441	40557000	41517000	39717000	39117000	41877000	40557000	40611956.5217391
4442	40554000	41514000	39714000	39114000	41874000	40554000	40617220.3898051
4443	40551000	41511000	39711000	39111000	41871000	40551000	40622460.2698651
4444	40548000	41508000	39708000	39108000	41868000	40548000	40627700.149925
4445	40545000	41505000	39705000	39105000	41865000	40545000	40632928.035982
4446	40542000	41502000	39702000	39102000	41862000	40542000	40638155.922039
4447	40563000	41499000	39699000	39219000	41859000	40539000	40643371.814093
4448	40560000	41496000	39696000	39216000	41856000	40536000	40648587.7061469
4449	40581000	41493000	39693000	39333000	41853000	40533000	40653803.5982009
4450	40578000	41490000	39690000	39330000	41850000	40530000	40659019.4902549
4451	40575000	41487000	39687000	39327000	41847000	40527000	40664235.3823088
4452	40572000	41484000	39684000	39324000	41844000	40524000	40669451.2743628
4453	40569000	41481000	39681000	39321000	41841000	40521000	40674667.1664168
4454	40566000	41478000	39678000	39318000	41838000	40518000	40679883.0584708
4455	40587000	41475000	39675000	39435000	41835000	40515000	40685086.9565217
4456	40608000	41592000	39672000	39432000	41832000	40512000	40690290.8545727
4457	40629000	41709000	39669000	39429000	41829000	40509000	40695494.7526237
4458	40626000	41706000	39666000	39426000	41826000	40506000	40700698.6506747
4459	40623000	41703000	39663000	39423000	41823000	40503000	40705902.5487256
4460	40644000	41700000	39660000	39420000	41940000	40500000	40711094.4527736
4461	40641000	41697000	39657000	39417000	41937000	40497000	40716274.3628186
4462	40638000	41694000	39654000	39414000	41934000	40494000	40721454.2728636
4463	40635000	41691000	39651000	39411000	41931000	40491000	40726646.1769115
4464	40632000	41688000	39648000	39408000	41928000	40488000	40731826.0869565
4465	40653000	41685000	39645000	39405000	41925000	40605000	40737017.9910045
4466	40650000	41682000	39642000	39402000	41922000	40602000	40742209.8950525
4467	40647000	41679000	39639000	39399000	41919000	40599000	40747401.7991005
4468	40668000	41796000	39636000	39396000	41916000	40596000	40752581.7091454
4469	40665000	41793000	39633000	39393000	41913000	40593000	40757761.6191904
4470	40710000	41910000	39630000	39390000	42030000	40590000	40762953.5232384
4471	40707000	41907000	39627000	39387000	42027000	40587000	40768145.4272864
4472	40704000	41904000	39624000	39384000	42024000	40584000	40773337.3313343
4473	40725000	41901000	39621000	39381000	42141000	40581000	40778529.2353823
4474	40722000	41898000	39618000	39378000	42138000	40578000	40783721.1394303
4475	40719000	41895000	39615000	39375000	42135000	40575000	40788901.0494753
4476	40716000	41892000	39612000	39372000	42132000	40572000	40794080.9595202
4477	40713000	41889000	39609000	39369000	42129000	40569000	40799260.8695652
4478	40710000	41886000	39606000	39366000	42126000	40566000	40804440.7796102
4479	40707000	41883000	39603000	39363000	42123000	40563000	40809620.6896552
4480	40728000	4.2e+07	39600000	39360000	42120000	40560000	40814800.5997001
4481	40725000	41997000	39597000	39357000	42117000	40557000	40819980.5097451
4482	40722000	41994000	39594000	39354000	42114000	40554000	40825160.4197901
4483	40719000	41991000	39591000	39351000	42111000	40551000	40830328.3358321
4484	40716000	41988000	39588000	39348000	42108000	40548000	40835496.2518741
4485	40737000	42105000	39585000	39345000	42105000	40545000	40840664.167916
4486	40758000	42222000	39582000	39342000	42102000	40542000	40845844.077961
4487	40755000	42219000	39579000	39339000	42099000	40539000	40851023.988006
4488	40752000	42216000	39576000	39336000	42096000	40536000	40856215.892054
4489	40749000	42213000	39573000	39333000	42093000	40533000	40861419.7901049
4490	40746000	42210000	39570000	39330000	42090000	40530000	40866635.6821589
4491	40767000	42207000	39687000	39327000	42087000	40527000	40871851.5742129
4492	40788000	42204000	39684000	39444000	42084000	40524000	40877079.4602699
4493	40785000	42201000	39681000	39441000	42081000	40521000	40882307.3463268
4494	40782000	42198000	39678000	39438000	42078000	40518000	40887523.2383808
4495	40803000	42195000	39675000	39435000	42195000	40515000	40892751.1244378
4496	40824000	42192000	39672000	39432000	42192000	40632000	40897979.0104948
4497	40821000	42189000	39669000	39429000	42189000	40629000	40903218.8905547
4498	40818000	42186000	39666000	39426000	42186000	40626000	40908446.7766117
4499	40839000	42183000	39663000	39423000	42183000	40743000	40913674.6626687
4500	40836000	42180000	39660000	39420000	42180000	40740000	40918914.5427286
4501	40833000	42177000	39657000	39417000	42177000	40737000	40924154.4227886
4502	40830000	42174000	39654000	39414000	42174000	40734000	40929394.3028486
4503	40827000	42171000	39651000	39411000	42171000	40731000	40934634.1829085
4504	40848000	42288000	39648000	39408000	42168000	40728000	40939874.0629685
4505	40869000	42285000	39645000	39405000	42285000	40725000	40945113.9430285
4506	40890000	42282000	39642000	39402000	42402000	40722000	40950365.8170915
4507	40911000	42279000	39759000	39399000	42399000	40719000	40955629.6851574
4508	40908000	42276000	39756000	39396000	42396000	40716000	40960893.5532234
4509	40929000	42393000	39753000	39393000	42393000	40713000	40966169.4152924
4510	40926000	42390000	39750000	39390000	42390000	40710000	40971445.2773613
4511	40923000	42387000	39747000	39387000	42387000	40707000	40976709.1454273
4512	40920000	42384000	39744000	39384000	42384000	40704000	40981973.0134933
4513	40941000	42381000	39741000	39501000	42381000	40701000	40987236.8815592
4514	40962000	42498000	39738000	39498000	42378000	40698000	40992512.7436282
4515	40959000	42495000	39735000	39495000	42375000	40695000	40997776.6116942
4516	40956000	42492000	39732000	39492000	42372000	40692000	41003040.4797601
4517	40953000	42489000	39729000	39489000	42369000	40689000	41008316.3418291
4518	40950000	42486000	39726000	39486000	42366000	40686000	41013616.191904
4519	40971000	42483000	39843000	39483000	42363000	40683000	41018916.041979
4520	40968000	42480000	39840000	39480000	42360000	40680000	41024215.892054
4521	40965000	42477000	39837000	39477000	42357000	40677000	41029515.7421289
4522	40986000	42474000	39834000	39474000	42474000	40674000	41034815.5922039
4523	41007000	42471000	39831000	39471000	42471000	40791000	41040103.4482759
4524	41004000	42468000	39828000	39468000	42468000	40788000	41045379.3103448
4525	41001000	42465000	39825000	39465000	42465000	40785000	41050655.1724138
4526	40998000	42462000	39822000	39462000	42462000	40782000	41055919.0404798
4527	41019000	42459000	39819000	39459000	42459000	40899000	41061170.9145427
4528	41016000	42456000	39816000	39456000	42456000	40896000	41066422.7886057
4529	41013000	42453000	39813000	39453000	42453000	40893000	41071686.6566717
4530	41034000	42450000	39810000	39450000	42450000	41010000	41076926.5367316
4531	41031000	42447000	39807000	39447000	42447000	41007000	41082154.4227886
4532	41052000	42444000	39804000	39444000	42444000	41124000	41087370.3148426
4533	41097000	42441000	39921000	39561000	42441000	41121000	41092574.2128936
4534	41094000	42438000	39918000	39558000	42438000	41118000	41097778.1109445
4535	41091000	42435000	39915000	39555000	42435000	41115000	41102994.0029985
4536	41088000	42432000	39912000	39552000	42432000	41112000	41108209.8950525
4537	41085000	42429000	39909000	39549000	42429000	41109000	41113425.7871064
4538	41082000	42426000	39906000	39546000	42426000	41106000	41118629.6851574
4539	41079000	42423000	39903000	39543000	42423000	41103000	41123821.5892054
4540	41076000	42420000	39900000	39540000	42420000	41100000	41129013.4932534
4541	41073000	42417000	39897000	39537000	42417000	41097000	41134205.3973013
4542	41070000	42414000	39894000	39534000	42414000	41094000	41139385.3073463
4543	41091000	42411000	39891000	39531000	42531000	41091000	41144565.2173913
4544	41112000	42408000	40008000	39528000	42528000	41088000	41149757.1214393
4545	41109000	42405000	40005000	39525000	42525000	41085000	41154961.0194903
4546	41106000	42402000	40002000	39522000	42522000	41082000	41160152.9235382
4547	41103000	42399000	39999000	39519000	42519000	41079000	41165344.8275862
4548	41100000	42396000	39996000	39516000	42516000	41076000	41170536.7316342
4549	41121000	42393000	39993000	39513000	42513000	41193000	41175728.6356822
4550	41118000	42390000	39990000	39510000	42510000	41190000	41180920.5397301
4551	41139000	42387000	40107000	39507000	42507000	41187000	41186112.4437781
4552	41136000	42384000	40104000	39504000	42504000	41184000	41191304.3478261
4553	41133000	42381000	40101000	39501000	42501000	41181000	41196508.2458771
4554	41130000	42378000	40098000	39498000	42498000	41178000	41201712.143928
4555	41127000	42375000	40095000	39495000	42495000	41175000	41206904.047976
4556	41148000	42372000	40092000	39492000	42612000	41172000	41212107.946027
4557	41145000	42369000	40089000	39489000	42609000	41169000	41217323.838081
4558	41166000	42366000	40206000	39486000	42606000	41166000	41222539.7301349
4559	41187000	42363000	40203000	39603000	42603000	41163000	41227767.6161919
4560	41184000	42360000	40200000	39600000	42600000	41160000	41232995.5022489
4561	41181000	42357000	40197000	39597000	42597000	41157000	41238235.3823088
4562	41250000	42474000	40194000	39714000	42714000	41154000	41243499.2503748
4563	41247000	42471000	40191000	39711000	42711000	41151000	41248763.1184408
4564	41244000	42468000	40188000	39708000	42708000	41148000	41254026.9865067
4565	41265000	42465000	40185000	39705000	42705000	41265000	41259290.8545727
4566	41286000	42462000	40182000	39702000	42702000	41382000	41264542.7286357
4567	41283000	42459000	40179000	39699000	42699000	41379000	41269806.5967017
4568	41304000	42456000	40176000	39696000	42816000	41376000	41275070.4647676
4569	41301000	42453000	40173000	39693000	42813000	41373000	41280334.3328336
4570	41298000	42450000	40170000	39690000	42810000	41370000	41285598.2008995
4571	41295000	42447000	40167000	39687000	42807000	41367000	41290874.0629685
4572	41292000	42444000	40164000	39684000	42804000	41364000	41296149.9250375
4573	41289000	42441000	40161000	39681000	42801000	41361000	41301425.7871065
4574	41286000	42438000	40158000	39678000	42798000	41358000	41306713.6431784
4575	41283000	42435000	40155000	39675000	42795000	41355000	41312001.4992504
4576	41328000	42552000	40152000	39672000	42792000	41472000	41317289.3553223
4577	41325000	42549000	40149000	39669000	42789000	41469000	41322577.2113943
4578	41322000	42546000	40146000	39666000	42786000	41466000	41327865.0674663
4579	41319000	42543000	40143000	39663000	42783000	41463000	41333164.9175412
4580	41340000	42660000	40140000	39660000	42780000	41460000	41338464.7676162
4581	41337000	42657000	40137000	39657000	42777000	41457000	41343764.6176912
4582	41334000	42654000	40134000	39654000	42774000	41454000	41349064.4677661
4583	41331000	42651000	40131000	39651000	42771000	41451000	41354376.3118441
4584	41328000	42648000	40128000	39648000	42768000	41448000	41359688.155922
4585	41325000	42645000	40125000	39645000	42765000	41445000	41364988.005997
4586	41346000	42762000	40122000	39642000	42762000	41442000	41370287.856072
4587	41343000	42759000	40119000	39639000	42759000	41439000	41375575.7121439
4588	41340000	42756000	40116000	39636000	42756000	41436000	41380863.5682159
4589	41337000	42753000	40113000	39633000	42753000	41433000	41386151.4242879
4590	41334000	42750000	40110000	39630000	42750000	41430000	41391427.2863568
4591	41331000	42747000	40107000	39627000	42747000	41427000	41396691.1544228
4592	41328000	42744000	40104000	39624000	42744000	41424000	41401955.0224888
4593	41325000	42741000	40101000	39621000	42741000	41421000	41407206.8965517
4594	41346000	42738000	40098000	39618000	42738000	41538000	41412446.7766117
4595	41391000	42735000	40215000	39735000	42735000	41535000	41417686.6566717
4596	41388000	42732000	40212000	39732000	42732000	41532000	41422926.5367316
4597	41385000	42729000	40209000	39729000	42729000	41529000	41428166.4167916
4598	41430000	42726000	40326000	39846000	42726000	41526000	41433394.3028486
4599	41475000	42843000	40323000	39963000	42723000	41523000	41438598.2008996
4600	41520000	42840000	40440000	39960000	42720000	41640000	41443802.0989505
4601	41517000	42837000	40437000	39957000	42717000	41637000	41449005.9970015
4602	41514000	42834000	40434000	39954000	42714000	41634000	41454221.8890555
4603	41511000	42831000	40431000	39951000	42711000	41631000	41459437.7811094
4604	41508000	42828000	40428000	39948000	42708000	41628000	41464665.6671664
4605	41505000	42825000	40425000	39945000	42705000	41625000	41469905.5472264
4606	41502000	42822000	40422000	39942000	42702000	41622000	41475145.4272864
4607	41499000	42819000	40419000	39939000	42699000	41619000	41480385.3073463
4608	41544000	42936000	40416000	40056000	42696000	41616000	41485613.1934033
4609	41565000	42933000	40533000	40053000	42693000	41613000	41490853.0734633
4610	41562000	42930000	40530000	40050000	42690000	41610000	41496092.9535232
4611	41583000	43047000	40527000	40047000	42687000	41607000	41501332.8335832
4612	41580000	43044000	40524000	40044000	42684000	41604000	41506548.7256372
4613	41577000	43041000	40521000	40041000	42681000	41601000	41511788.6056972
4614	41574000	43038000	40518000	40038000	42678000	41598000	41517028.4857571
4615	41595000	43155000	40515000	40035000	42675000	41595000	41522268.3658171
4616	41592000	43152000	40512000	40032000	42672000	41592000	41527508.2458771
4617	41589000	43149000	40509000	40029000	42669000	41589000	41532748.125937
4618	41586000	43146000	40506000	40026000	42666000	41586000	41537988.005997
4619	41583000	43143000	40503000	40023000	42663000	41583000	41543227.886057
4620	41580000	43140000	40500000	40020000	42660000	41580000	41548467.7661169
4621	41577000	43137000	40497000	40017000	42657000	41577000	41553695.6521739
4622	41574000	43134000	40494000	40014000	42654000	41574000	41558923.5382309
4623	41571000	43131000	40491000	40011000	42651000	41571000	41564139.4302849
4624	41568000	43128000	40488000	40008000	42648000	41568000	41569331.3343328
4625	41589000	43125000	40605000	40005000	42645000	41565000	41574535.2323838
4626	41586000	43122000	40602000	40002000	42642000	41562000	41579727.1364318
4627	41607000	43119000	40599000	39999000	42639000	41679000	41584919.0404798
4628	41604000	43116000	40596000	39996000	42636000	41676000	41590110.9445277
4629	41649000	43113000	40713000	39993000	42753000	41673000	41595290.8545727
4630	41646000	43110000	40710000	39990000	42750000	41670000	41600482.7586207
4631	41643000	43107000	40707000	39987000	42747000	41667000	41605662.6686657
4632	41640000	43104000	40704000	39984000	42744000	41664000	41610842.5787106
4633	41685000	43101000	40821000	40101000	42741000	41661000	41616022.4887556
4634	41706000	43218000	40818000	40098000	42738000	41658000	41621202.3988006
4635	41727000	43335000	40815000	40095000	42735000	41655000	41626382.3088456
4636	41724000	43332000	40812000	40092000	42732000	41652000	41631550.2248876
4637	41745000	43329000	40809000	40209000	42729000	41649000	41636730.1349325
4638	41766000	43326000	40806000	40206000	42726000	41766000	41641922.0389805
4639	41787000	43323000	40803000	40323000	42723000	41763000	41647101.9490255
4640	41784000	43320000	40800000	40320000	42720000	41760000	41652281.8590705
4641	41781000	43317000	40797000	40317000	42717000	41757000	41657449.7751124
4642	41802000	43314000	40794000	40314000	42834000	41754000	41662605.6971514
4643	41799000	43311000	40791000	40311000	42831000	41751000	41667761.6191904
4644	41796000	43308000	40788000	40308000	42828000	41748000	41672929.5352324
4645	41817000	43425000	40785000	40305000	42825000	41745000	41678085.4572714
4646	41814000	43422000	40782000	40302000	42822000	41742000	41683229.3853074
4647	41859000	43539000	40899000	40299000	42819000	41739000	41688361.3193403
4648	41904000	43536000	41016000	40296000	42936000	41736000	41693481.2593703
4649	41949000	43533000	41013000	40293000	43053000	41853000	41698601.1994003
4650	41946000	43530000	41010000	40290000	43050000	41850000	41703709.1454273
4651	41943000	43527000	41007000	40287000	43047000	41847000	41708841.0794603
4652	41940000	43524000	41004000	40284000	43044000	41844000	41713985.0074963
4653	41937000	43521000	41001000	40281000	43041000	41841000	41719128.9355322
4654	41958000	43518000	40998000	40278000	43038000	41958000	41724272.8635682
4655	41955000	43515000	40995000	40275000	43035000	41955000	41729404.7976012
4656	41952000	43512000	40992000	40272000	43032000	41952000	41734524.7376312
4657	41973000	43629000	40989000	40269000	43029000	41949000	41739656.6716642
4658	41994000	43626000	41106000	40266000	43026000	41946000	41744788.6056972
4659	41991000	43623000	41103000	40263000	43023000	41943000	41749920.5397301
4660	41988000	43620000	41100000	40260000	43020000	41940000	41755052.4737631
4661	41985000	43617000	41097000	40257000	43017000	41937000	41760184.4077961
4662	42006000	43734000	41094000	40254000	43014000	41934000	41765304.3478261
4663	42051000	43731000	41091000	40371000	43131000	41931000	41770424.2878561
4664	42048000	43728000	41088000	40368000	43128000	41928000	41775544.2278861
4665	42045000	43725000	41085000	40365000	43125000	41925000	41780664.167916
4666	42042000	43722000	41082000	40362000	43122000	41922000	41785784.107946
4667	42039000	43719000	41079000	40359000	43119000	41919000	41790904.047976
4668	42036000	43716000	41076000	40356000	43116000	41916000	41796023.988006
4669	42033000	43713000	41073000	40353000	43113000	41913000	41801143.928036
4670	42030000	43710000	41070000	40350000	43110000	41910000	41806263.868066
4671	42027000	43707000	41067000	40347000	43107000	41907000	41811395.802099
4672	42024000	43704000	41064000	40344000	43104000	41904000	41816527.7361319
4673	42021000	43701000	41061000	40341000	43101000	41901000	41821647.6761619
4674	42018000	43698000	41058000	40338000	43098000	41898000	41826743.6281859
4675	42039000	43695000	41175000	40335000	43095000	41895000	41831839.5802099
4676	42036000	43692000	41172000	40332000	43092000	41892000	41836935.5322339
4677	42033000	43689000	41169000	40329000	43089000	41889000	41842031.4842579
4678	42030000	43686000	41166000	40326000	43086000	41886000	41847127.4362819
4679	42027000	43683000	41163000	40323000	43083000	41883000	41852223.3883058
4680	42024000	43680000	41160000	40320000	43080000	41880000	41857319.3403298
4681	42021000	43677000	41157000	40317000	43077000	41877000	41862403.2983508
4682	42018000	43674000	41154000	40314000	43074000	41874000	41867487.2563718
4683	42015000	43671000	41151000	40311000	43071000	41871000	41872571.2143928
4684	42036000	43668000	41148000	40308000	43188000	41868000	41877667.1664168
4685	42033000	43665000	41145000	40305000	43185000	41865000	41882763.1184408
4686	42054000	43662000	41262000	40302000	43182000	41862000	41887871.0644678
4687	42051000	43659000	41259000	40299000	43179000	41859000	41892979.0104948
4688	42048000	43656000	41256000	40296000	43176000	41856000	41898086.9565217
4689	42069000	43653000	41253000	40293000	43293000	41853000	41903182.9085457
4690	42066000	43650000	41250000	40290000	43290000	41850000	41908278.8605697
4691	42063000	43647000	41247000	40287000	43287000	41847000	41913374.8125937
4692	42060000	43644000	41244000	40284000	43284000	41844000	41918470.7646177
4693	42081000	43641000	41361000	40281000	43281000	41841000	41923554.7226387
4694	42102000	43758000	41358000	40278000	43278000	41838000	41928614.6926537
4695	42099000	43755000	41355000	40275000	43275000	41835000	41933662.6686657
4696	42096000	43752000	41352000	40272000	43272000	41832000	41938710.6446777
4697	42117000	43749000	41349000	40269000	43269000	41949000	41943746.6266867
4698	42138000	43746000	41346000	40266000	43386000	41946000	41948782.6086956
4699	42135000	43743000	41343000	40263000	43383000	41943000	41953818.5907047
4700	42156000	43740000	41340000	40260000	43500000	41940000	41958878.5607196
4701	42153000	43737000	41337000	40257000	43497000	41937000	41963938.5307346
4702	42150000	43734000	41334000	40254000	43494000	41934000	41968986.5067466
4703	42171000	43851000	41331000	40251000	43491000	41931000	41974022.4887556
4704	42168000	43848000	41328000	40248000	43488000	41928000	41979058.4707646
4705	42165000	43845000	41325000	40245000	43485000	41925000	41984094.4527736
4706	42186000	43842000	41322000	40242000	43602000	41922000	41989106.4467766
4707	42231000	43959000	41319000	40239000	43719000	41919000	41994118.4407796
4708	42228000	43956000	41316000	40236000	43716000	41916000	41999130.4347826
4709	42249000	43953000	41313000	40233000	43833000	41913000	42004118.4407796
4710	42270000	43950000	41430000	40230000	43830000	41910000	42009094.4527736
4711	42267000	43947000	41427000	40227000	43827000	41907000	42014058.4707646
4712	42264000	43944000	41424000	40224000	43824000	41904000	42019022.4887556
4713	42285000	44061000	41421000	40221000	43821000	41901000	42023962.5187406
4714	42306000	44178000	41418000	40218000	43818000	41898000	42028890.5547226
4715	42303000	44175000	41415000	40215000	43815000	41895000	42033818.5907047
4716	42300000	44172000	41412000	40212000	43812000	41892000	42038746.6266867
4717	42297000	44169000	41409000	40209000	43809000	41889000	42043674.6626687
4718	42294000	44166000	41406000	40206000	43806000	41886000	42048602.6986507
4719	42291000	44163000	41403000	40203000	43803000	41883000	42053530.7346327
4720	42312000	44280000	41400000	40200000	43800000	41880000	42058458.7706147
4721	42309000	44277000	41397000	40197000	43797000	41877000	42063374.8125937
4722	42306000	44274000	41394000	40194000	43794000	41874000	42068290.8545727
